name,longitude,latitude,postcode,suburb
LITTLE RIVER RESERVE,144.497509999676,-37.9622399994621,3211,Little River
PEREGRINE RESERVE,144.878039999613,-37.7405599988241,3033,Keilor East
ARTHUR DUNSTAN PARK,146.899889999987,-36.1285399991168,3690,Wodonga
JACK MAHER PARK,146.907830000447,-36.128499999213,3690,Wodonga
SISTER WILLET PARK,146.898510000228,-36.1267699994117,3690,Wodonga
PEG SPRY PARK,146.910029999493,-36.1270099991774,3690,Wodonga
GORDON HARTSMAN PARK,146.876590000417,-36.1497699992221,3690,Wodonga
CASTLE HEIGHTS PARK,146.883640000372,-36.1468899988836,3690,Wodonga
HAROLD DRAPER PARK,146.881609999748,-36.1548899992158,3690,Wodonga
HOLLOWAY PARK,146.899750000434,-36.1230799986753,3690,Wodonga
WALTER COTTRELL PARK,146.894899999504,-36.1137399994404,3690,Wodonga
GEORGE LOOMES PARK,146.860160000392,-36.138259998804,3690,West Wodonga
HERB HARRIS PARK,146.856029999663,-36.135719998793,3690,West Wodonga
BILL BUCKPITT PARK,146.84564999945,-36.1361399987834,3690,West Wodonga
JOHN SCHWIND PARK,146.847289999713,-36.1332499988681,3690,West Wodonga
THOMAS REIDY PARK,146.861009999672,-36.1359999991848,3690,West Wodonga
DANIEL RHODES PARK,146.855869999681,-36.1399999989505,3690,West Wodonga
JOHN HADDLETON PARK,146.858069999561,-36.1394799990642,3690,West Wodonga
FRANK KRIER PARK,146.861610000338,-36.1368899994685,3690,West Wodonga
COYLE PARK,146.837780000347,-36.122479998869,3690,West Wodonga
ELFY QUICK PARK,146.846259999555,-36.1250199994952,3690,West Wodonga
ALFRED INGRAM PARK,146.831569999731,-36.1208599989205,3690,West Wodonga
BIRALLEE PARK,146.858419999696,-36.1271399990551,3690,West Wodonga
JOHN POTTER PARK,146.865589999503,-36.1488499993901,3690,Wodonga
MARIMBA PARK,146.86096000053,-36.1229599990023,3690,West Wodonga
ERN HART WOODLAND,146.910189999865,-36.1298499991075,3690,Wodonga
NORM PIETILA PARK,146.85554000004,-36.1289599989892,3690,West Wodonga
GAYVIEW PARK,146.857470000457,-36.1236499989451,3690,West Wodonga
TONY PLOWMAN PARK,146.862950000239,-36.1431499986551,3690,West Wodonga
VALENTINA GILLARD PARK,146.840250000199,-36.1165399991952,3690,West Wodonga
TOOLEY PARK,146.869020000058,-36.1239499988469,3690,Wodonga
WARD MORRISON PARK,146.872099999905,-36.1633899991401,3690,Wodonga
BOB CROSBY PARK,146.837619999693,-36.1194899992551,3690,West Wodonga
SUSAN CAMPBELL RESERVE,146.868500000237,-36.1428299992334,3690,Wodonga
WESTLANDS PARK,146.858009999658,-36.1307599993096,3690,West Wodonga
WIGGY JACKSON PARK,146.856409999516,-36.1330299990856,3690,West Wodonga
BRIAN ESLER PARK,146.861729999655,-36.132769998693,3690,West Wodonga
JOHN BYRNE PARK,146.853399999622,-36.1281399990023,3690,West Wodonga
GRAEME SUTHERLAND PARK,146.904410000544,-36.1284699987327,3690,Wodonga
DR DUNCAN PARK,146.841270000389,-36.1318899993612,3690,West Wodonga
BILL BUCKPITT PARK,146.84564000036,-36.1361399992035,3690,West Wodonga
HAROLD DRAPER PARK,146.881609999748,-36.1548899992158,3690,Wodonga
WARD MORRISON PARK,146.874319999916,-36.1607699989422,3690,Wodonga
BOB CROSBY PARK,146.837609999783,-36.1195099987167,3690,West Wodonga
ALFRED INGRAM PARK,146.831569999731,-36.1208599989205,3690,West Wodonga
COYLE PARK,146.837769999903,-36.122489998961,3690,West Wodonga
GORDON HARTSMAN PARK,146.876669999587,-36.1496799992194,3690,Wodonga
TONY PLOWMAN PARK,146.862940000198,-36.143149998747,3690,West Wodonga
JOHN HADDLETON PARK,146.858670000004,-36.1394999991936,3690,West Wodonga
DANIEL RHODES PARK,146.855890000166,-36.1399699989099,3690,West Wodonga
SUSAN CAMPBELL RESERVE,146.868520000258,-36.1428299990025,3690,Wodonga
FRANK KRIER PARK,146.861589999557,-36.1369099992704,3690,West Wodonga
MICHAEL GOLDING PARK,146.857690000404,-36.1335499993336,3690,West Wodonga
HOLLOWAY PARK,146.900239999684,-36.1235699988376,3690,Wodonga
MARIMBA PARK,146.861380000232,-36.122349998761,3690,West Wodonga
PEG SPRY PARK,146.910000000449,-36.1269699989625,3690,Wodonga
NORM PIETILA PARK,146.85554000004,-36.1289599989892,3690,West Wodonga
ERN HART WOODLAND,146.910190000544,-36.1298599986454,3690,Wodonga
WESTLANDS PARK,146.857989999554,-36.1307799993875,3690,West Wodonga
MORWELL CENTENARY ROSE GARDEN,146.391289999936,-38.2364199988277,3840,Morwell
RON EVANS OVAL,144.643620000049,-38.1135999993602,3223,Portarlington
HOWARD WILSON OVAL,145.136120000408,-37.8205399994748,3128,Box Hill
SALTWATER RESERVE,144.755289999755,-37.9085899990993,3030,Point Cook
PETER SIDDLE OVAL,146.407230000103,-38.2274999991028,3840,Morwell
RESULOGLU RESERVE,144.920970000128,-37.6522899986833,3048,Meadow Heights
SHAW MCKEOWN RESERVE,144.956649999912,-38.3438899986907,3936,Dromana
NINA RESERVE,145.07748000042,-37.9377799987507,3165,Bentleigh East
MURANDAKA PROPERTY,145.104730000227,-37.7508199987108,3093,Lower Plenty
Arthur Park,145.413219999814,-36.3552899991699,3630,Shepparton
BULL RESERVE,144.495780000133,-37.9660199991053,3211,Little River
FINK PAVILION,144.49695000016,-37.9613799988845,3211,Little River
RECEP RESULOGLU RESERVE,144.920970000128,-37.6522899986833,3048,Meadow Heights
SUFFOLK TRIANGLE PARK,144.878869999762,-37.7906699995233,3012,Maidstone
ACKLAND PARK,145.317789999992,-37.9811899993872,3804,Narre Warren North
Baringa Flora Sanctuary,145.242399999926,-37.7864499990013,3134,Ringwood North
Portsmouth Street Reserve,145.231679999831,-37.8343599993022,3135,Heathmont
Landau Drive Reserve,145.243029999635,-37.7694999990603,3134,Warranwood
Mulgrave Way Reserve,145.279280000375,-37.776049998842,3136,Croydon North
Athelstane Reserve,145.22920000007,-37.7913299988944,3134,Ringwood North
BANYUL-WARRI FIELDS,144.324930000045,-38.3062699991048,3228,Torquay
POLWARTH OVAL,144.322779999801,-38.3063799990865,3228,Torquay
HARRY LAVERY BUSHLAND RESERVE,143.873030000542,-37.5964199992818,3350,Mount Clear
DITCHFIELD BUSHLAND RESERVE,143.905809999639,-37.546609998695,3350,Brown Hill
WARRINGINE PARK,145.190739999702,-38.3253499992629,3918,Bittern
THE BRIARS,145.045219999803,-38.2702799992064,3934,Mount Martha
BURKE STREET PARK,145.928199999573,-38.1653999987691,3820,Warragul
ALF MILLER RESERVE,145.426370000489,-37.4192199986896,3717,Glenburn
KING EDWARD AVENUE RESERVE,144.823289999718,-37.781679998923,3020,Albion
COLLINSON STREET RESERVE,144.856899999753,-37.7237599994141,3042,Keilor Park
DRISCOLLS ROAD RESERVE,144.826609999519,-37.7351099995042,3021,Kealba
SINGER AVENUE RESERVE,144.801650000092,-37.716669998735,3038,Keilor Downs
COWLEY STREET RESERVE,144.76949000045,-37.714429999433,3037,Delahey
COWPER AVENUE RESERVE,144.821819999927,-37.7425699994723,3021,Saint Albans
GLENMAGGIE DRIVE RESERVE,144.808940000562,-37.7639899991658,3021,Saint Albans
WILLYS AVENUE RESERVE,144.795309999993,-37.7163799994126,3038,Keilor Downs
LILLYPILLY CRESCENT RESERVE,144.779210000511,-37.7286399992151,3021,Kings Park
MAPLE CRESCENT RESERVE,144.811200000077,-37.753639999103,3021,Saint Albans
NORTHUMBERLAND ROAD RESERVE,144.842539999684,-37.7688699992955,3020,Sunshine North
TAMAR DRIVE RESERVE,144.763779999676,-37.7561399988463,3023,Deer Park
STOCKTON RUN RESERVE,144.779260000342,-37.7566699988964,3023,Cairnlea
ELFORD GREEN RESERVE,144.793400000394,-37.7646899988065,3023,Cairnlea
GRANTHAM GREEN RESERVE,144.820339999892,-37.7557799988258,3021,Saint Albans
RITA STREET RESERVE,144.792539999457,-37.7480299987537,3021,Saint Albans
PADLEY PARK,144.809200000126,-37.7397199991802,3021,Saint Albans
STATION WATERS RESERVE,144.778149999989,-37.7645799988495,3023,Cairnlea
SALAMANDER DRIVE RESERVE,144.789910000501,-37.6926699994558,3038,Taylors Lakes
WHITELEY PARADE RESERVE,144.77339000027,-37.6890699987765,3038,Taylors Lakes
COCOPARRA CRESCENT RESERVE,144.799890000178,-37.7101099989145,3038,Taylors Lakes
DONGOLA ROAD RESERVE,144.812149999678,-37.7282699990748,3038,Keilor Downs
DUKE STREET RESERVE,144.849580000395,-37.7722599994108,3020,Sunshine North
KEILOR DOWNS RECREATION RESERVE,144.796579999638,-37.723619998816,3038,Keilor Downs
ODESSA AVENUE RESERVE,144.812610000193,-37.7234899989692,3038,Keilor Downs
STRADBROKE DRIVE RESERVE,144.807299999465,-37.7526999992989,3021,Saint Albans
GRESHAM WAY RESERVE,144.805510000538,-37.8002699991431,3020,Sunshine West
COPERNICUS WAY RESERVE,144.790750000274,-37.7177899987979,3038,Keilor Downs
SHEARWATER MEADOW RESERVE,144.785599999629,-37.756189999312,3023,Cairnlea
SOLENT CRESCENT RESERVE,144.786099999547,-37.7086799989112,3038,Taylors Lakes
NANCY STREET RESERVE,144.793399999572,-37.7834499991079,3020,Sunshine West
BELLARA CRESCENT RESERVE,144.819910000231,-37.7306599988499,3021,Kealba
CAPESTHORNE DRIVE RESERVE,144.760909999481,-37.7940899992288,3026,Derrimut
BOTHWELL GREEN RESERVE,144.756509999549,-37.7922699994011,3026,Derrimut
KINGS PARK RESERVE,144.776560000464,-37.7322799987369,3021,Kings Park
ESPLANADE RESERVE,144.766150000337,-37.6929399993311,3037,Sydenham
HUART RESERVE,144.798550000226,-37.7416899988521,3021,Saint Albans
WEST ESPLANADE RESERVE,144.797349999939,-37.7420299994077,3021,Saint Albans
MOORLAND PARK,144.784559999885,-37.7496599991782,3023,Cairnlea
CLARIAN STREET RESERVE,144.78923999997,-37.7672399991236,3023,Cairnlea
KENWOOD GREEN RESERVE,144.768279999947,-37.794959999149,3026,Derrimut
HAMMERWOOD AVENUE RESERVE,144.770279999437,-37.7860299989586,3026,Derrimut
ARTHUR STREET RESERVE,144.806050000321,-37.7338299991343,3021,Saint Albans
NICKSON GARDENS,144.805109999557,-37.7623199995252,3021,Saint Albans
HECTOR ANDERSON RESERVE,145.255839999613,-38.0761599988452,3975,Lyndhurst
CAPTAIN CHRIS SLATTERY RESERVE,144.907390000315,-37.7015999995195,3046,Glenroy
JOE MALLIA RESERVE,144.915919999736,-37.7184199989006,3046,Airport West
JACINTA BARTLETT RESERVE,144.946130000215,-37.7152899991741,3044,Pascoe Vale
FATHER GAVAN FITZPATRICK RESERVE,144.907200000088,-37.7137299988944,3046,Oak Park
IVAN PAGE RESERVE,144.908480000081,-37.7100399991858,3046,Glenroy
MCCLEAN PARK,144.912379999503,-37.7025399987466,3046,Glenroy
KENNAN RESERVE,144.952189999895,-37.714259999339,3046,Hadfield
NAPOLI PARK,144.88815000005,-37.62322999914,3059,Greenvale
IVY ONEIL PARK,145.833890000071,-38.4410999987942,3950,Korumburra
PETER AVOLA MEMORIAL PAVILION,145.268060000012,-37.5333199987333,3099,Strathewen
ROBERTSON RESERVE,144.944190000351,-37.6972899989587,3046,Glenroy
TAGGS RESERVE,144.935039999851,-37.7134299988157,3046,Glenroy
TRUSCOTT VC RESERVE,144.935600000173,-37.7096299993595,3046,Glenroy
HILLSIDE RESERVE,144.755669999749,-37.7030799987127,3037,Hillside
ST ANDREWS PARK,144.770039999867,-37.7803399988499,3023,Deer Park
MONTE CHRISTO BUSHLAND RESERVE,143.901229999982,-37.5500599994384,3350,Brown Hill
JUDD MEMORIAL PARK,145.131200000182,-36.3720999992163,3618,Merrigum
FRIENDLY SOCIETIES PARK,142.469169999625,-38.3763799993194,3280,Warrnambool
KNOX REGIONAL SPORTS PARK,145.20970999955,-37.8800799988938,3152,Wantirna South
VICTORY PARK,143.838479999795,-37.5931199986379,3356,Sebastopol
LLANBERRIS ATHLETICS RESERVE,143.866360000178,-37.5677399987787,3350,Golden Point
LLANBERRIS NETBALL RESERVE,143.866670000125,-37.5685999994429,3350,Golden Point
EASTERN OVAL,143.863429999847,-37.5577599989381,3350,Ballarat East
CITY OVAL,143.837779999606,-37.5583199992257,3350,Lake Wendouree
BALLARAT BOTANICAL GARDENS,143.821390000468,-37.5485899992615,3350,Lake Wendouree
ALFREDTON RECREATION RESERVE,143.800580000109,-37.5547299992193,3350,Alfredton
MARTY BUSCH RESERVE,143.84476000036,-37.6049499993172,3356,Sebastopol
WILSON BOTANIC PARK BERWICK,145.339169999438,-38.0249999988457,3806,Berwick
PRINCE OF WALES PARK,143.816900000512,-37.5486599990336,3355,Lake Gardens
PALAROO PARK,143.561279999752,-35.3290699993194,3585,Swan Hill
GRAY PARK,143.627919999905,-35.461859999536,3584,Lake Boga
FERDINAND VON MUELLER RAIN GARDEN,145.320000000361,-37.8565699986733,3154,The Basin
RALPH RESERVE,144.799260000399,-37.7923699994642,3020,Sunshine West
MULTICULTURAL PLACE,145.151620000136,-37.9505199994519,3171,Springvale
SIR ZELMAN COWEN PARK,145.03672000019,-37.8398999994046,3144,Kooyong
G SCHOLTE,144.802739999748,-37.7302199989788,3021,Saint Albans
GUASTALEGNAME PARK,143.557970000334,-35.3586099993713,3585,Swan Hill
LOFT RESERVE,144.867810000395,-37.8426999990557,3015,Newport
KELLY TREE PICNIC AREA,146.199030000223,-36.8742899991698,3723,Archerton
TAUNGURONG PARK,145.980050000299,-36.557689999363,3672,Benalla
WAMINDA PARK,145.959960000421,-36.5578299989877,3672,Benalla
J A IRVINE RESERVE,146.072919999753,-36.3415099995242,3726,Thoona
DOCTORS CREEK RESERVE,146.130620000557,-37.3322199988332,3723,Jamieson
MOUNT BULLER ALPINE RESERVE,146.490979999841,-37.1542899993807,3723,Mount Buller
MOUNT BULLER ROAD SCENIC RESERVE,146.4237599997,-37.1134599994652,3723,Mirimbah
MOUNT STIRLING ALPINE RESORT,146.483480000194,-37.1309599991826,3723,Mount Buller
EILDON PARK,145.965979999978,-37.184289998954,3713,Lake Eildon
EILDON STATE PARK,145.942369999635,-37.1751299994494,3713,Lake Eildon
SCENIC RESERVE,146.461950000285,-37.1344299989732,3723,Mount Buller
MINERS HUT RESERVE,146.16543999974,-37.3582899986798,3723,Kevington
COMET FLAT CAMPING RESERVE,146.26736999959,-37.5767899993142,3723,Matlock
PAPS SCENIC RESERVE,145.986810000545,-37.0448499992295,3723,Maindample
Maffra Recreation Reserve,146.974009999739,-37.9555599990097,3860,Maffra
ELSIE DORRINGTON RESERVE,145.039159999719,-38.2254199992132,3931,Mornington
HICKS RESERVE,146.851929999841,-36.1309399992771,3690,West Wodonga
DAVID BISHOP RESERVE,146.862139999802,-36.1151199995429,3690,West Wodonga
JACK PERRY RESERVE,146.901499999649,-36.1395399990959,3690,Wodonga
BERNIE COX PARK,146.869840000469,-36.1480699991172,3690,Wodonga
JOSEPH BROWN OVAL,144.83444999959,-37.7177599995223,3036,Keilor
BRENNAN PARK,147.063070000165,-38.1021699993698,3850,Sale
MARKET RESERVE,147.083350000001,-37.9659299991105,3862,Stratford
RECREATION HALL RESERVE,145.030609999826,-37.8094199987696,3101,Kew
BILL BLACK PARK,146.852840000099,-36.1222099995082,3690,West Wodonga
SLATER SQUARE,144.35622000048,-38.1544899991129,3220,Geelong
BRUCE PARK,145.139060000519,-38.1622699987926,3199,Frankston
WYNDHAM PARK,144.656800000197,-37.9021499990926,3030,Werribee
ROGER FREE PARK,144.721390000501,-37.5821899989668,3429,Sunbury
ERN MILES RESERVE,145.048560000412,-36.3327399994581,3620,Kyabram
COLAURA GARDENS,145.339049999503,-36.4904199987837,3614,Toolamba
FLINDERS GOLF COURSE,145.022179999781,-38.4780299993665,3929,Flinders
BALYANG SANCTUARY,144.330930000533,-38.1643399990126,3220,Newtown
ANZAC PARK,147.070499999535,-37.8431499987686,3860,Briagolong
VICTORIA PARK,147.071689999949,-38.1084099992066,3850,Sale
HUGHES PARK,145.297610000312,-37.767509998788,3136,Croydon North
GILLBROOK RESERVE,144.951580000143,-37.7751599988906,3056,Brunswick
BABABI DJINANANG,144.979819999843,-37.7022199994263,3060,Fawkner
WALTER GALT RESERVE,145.090640000073,-37.9913499990327,3195,Parkdale
NORM JARDINE PAVILION,145.138889999718,-38.1616499994103,3199,Frankston
DIANE BYRNE PAVILION,145.142500000087,-38.1074999986949,3198,Seaford
MCNEILLY PARK,145.855520000087,-38.1210699995186,3818,Drouin
BERYL PHILLIPS NATURE RESERVE,145.37680999961,-37.7805299991135,3796,Mount Evelyn
JOHN COBURN OVAL,145.145279999965,-38.1510999990017,3199,Frankston
DONATH PARK,145.01499999984,-37.6999499992646,3073,Reservoir
MURRUMBEENA PARK,145.071740000197,-37.8970199990474,3163,Murrumbeena
GERALD MULLANE RESERVE,143.929999999816,-37.6061699994735,3352,Navigators
DAVEY RICHARDSON PAVILION,145.156669999795,-38.1047099988303,3198,Seaford
HARRADINE PARK,142.768340000122,-34.5797099994971,3549,Robinvale
BOULEVARD BUSH RESERVE,145.372220000317,-36.3642399989252,3630,Shepparton
JAMES PENROSE RESERVE,144.926610000082,-37.6625099992429,3048,Coolaroo
DICK MURDOCH RESERVE,144.772660000411,-37.8535099990093,3028,Laverton
KEILOR LODGE RESERVE,144.779170000318,-37.689559999158,3038,Taylors Lakes
PARMELIA DRIVE RESERVE,144.785239999652,-37.7048299994195,3038,Taylors Lakes
TAYLORS CREEK LINEAR PARK,144.807149999688,-37.7054599989735,3038,Taylors Lakes
CONRAD STREET RESERVE,144.798340000025,-37.7330399987233,3021,Saint Albans
JAMIESON STREET RESERVE,144.787339999813,-37.7407199987572,3021,Saint Albans
WAHGUNYAH DRIVE RESERVE,144.826770000352,-37.7501499987486,3021,Saint Albans
DALTON STREET RESERVE,144.814589999877,-37.7958399987313,3020,Sunshine West
INTERNATIONAL GARDENS RESERVE,144.785770000299,-37.7317499991216,3021,Saint Albans
MATTHEWS HILL RESERVE,144.842139999695,-37.7941499991898,3020,Sunshine
SYDENHAM BASIN RESERVE,144.760559999883,-37.694999999186,3037,Sydenham
BMX TRACK RESERVE,147.031920000439,-38.101919999251,3850,Wurruk
Alan Lay Oval,146.788540000374,-37.9839599990087,3858,Heyfield
BANYULE YALUK RESERVE,143.817699999662,-37.5917599993778,3356,Delacombe
LYNCH ROAD RESERVE,144.841120000215,-37.8247099988588,3012,Brooklyn
KATIE PETERS RESERVE,147.290559999576,-36.4583199988275,3701,Eskdale
KEN LYONS PAVILION,145.10834000055,-38.0319299991578,3195,Aspendale
WALA RESERVE,144.963119999467,-36.0216999995494,3639,Barmah
DHUNGALLA RESERVE,144.963109999608,-36.0185199987423,3639,Barmah
ALLNUT RESERVE,145.086670000453,-38.0102599994198,3195,Aspendale
NIPPER JORDAN OVAL,144.896390000337,-37.7447099990972,3040,Essendon
GURNETT OVAL,143.554600000486,-35.3339899993877,3585,Swan Hill
GILLIAN DAY PARK,143.530599999916,-35.3383799995534,3585,Swan Hill
GREENHAM PARK,143.529959999589,-35.3396699990687,3585,Swan Hill
MOUNT MORIAC FOOTBALL OVAL,144.194999999984,-38.218039999379,3240,Mount Moriac
MOUNT MORIAC CRICKET OVAL,144.195280000251,-38.2205399989903,3240,Mount Moriac
ELEPHANT WALK PARK,144.327210000135,-38.3315899994545,3228,Torquay
PERCY TIPPET RESERVE,146.31439000032,-36.3587399989002,3677,Wangaratta
CALDER RISE PARK,144.823169999753,-37.7164799990589,3036,Keilor
MOUNT MORIAC RESERVE,144.19484000014,-38.2195199993448,3240,Mount Moriac
PHOENIX RESERVE,144.333340000214,-38.1625799992737,3220,Newtown
RUDDUCK RESERVE,145.222369999922,-37.9862399988322,3175,Dandenong
SID EARL RESERVE,145.479309999669,-38.0740099986634,3810,Pakenham
OVERTON LEA PARK,144.763629999477,-37.7028999990246,3037,Sydenham
ORCHID SQUARE RESERVE,144.764580000427,-37.7066499994758,3037,Sydenham
GOIM PITCH,144.324449999765,-38.3055399990694,3228,Torquay
YUURROK PITCH,144.324999999799,-38.3055399987591,3228,Torquay
GRENVILLE OVAL,144.324730000172,-38.306379998781,3228,Torquay
BULUK PARK,144.940720000166,-37.8203899995174,3008,Docklands
PENALUNA PARK,145.905279999502,-38.1474999992306,3820,Warragul
VERMONT RECREATION RESERVE,145.191939999581,-37.8377499987299,3133,Vermont
FERRERO RESERVE,145.023480000518,-38.2659599992079,3934,Mount Martha
SURREY PARK,144.998270000341,-37.8426499991029,3141,South Yarra
OLYMPIC PARK,145.035320000185,-37.7372799988958,3081,Heidelberg West
BRIDGET SHORTELL RESERVE,144.922450000083,-37.7074199990319,3046,Glenroy
RICHARD MOSS RESERVE,145.078309999512,-37.881589999265,3145,Malvern East
FRED LASSLETT RESERVE,145.061600000464,-37.7574199989057,3084,Heidelberg
BRADBURY PARK,146.90340000039,-36.1320699987595,3690,Wodonga
COOKS SPRING RESERVE,145.504860000451,-38.0558099995144,3810,Pakenham
PARKER RESERVE,145.547629999923,-37.9509299989458,3783,Gembrook
HARRIS RESERVE,145.417769999765,-38.0050999991806,3808,Beaconsfield Upper
Gelliondale Recreation Reserve,146.587709999635,-38.6046899990444,3971,Alberton West
Rosedale Recreation and Public Park Reserve,146.779979999685,-38.1556899993269,3847,Rosedale
Brentwood Park,145.299669999914,-37.7898099987297,3136,Croydon
A F B Long Reserve,145.246489999826,-37.8165099988458,3135,Ringwood East
Apex Park,145.236729999634,-37.8281999990304,3135,Heathmont
Carol Hancock Reserve,145.276379999866,-37.7728899989783,3136,Croydon North
Croydon Park,145.28416999986,-37.798729999498,3136,Croydon
Charles Allen Reserve,145.302929999634,-37.7919099989175,3136,Croydon
Cheong Wildflower Sanctuary ,145.261459999678,-37.808939999127,3136,Croydon
Croydon Community Garden,145.30210000018,-37.8024399989379,3136,Croydon
Power Street Flora Reserve,145.278240000113,-37.7660999987702,3136,Croydon North
Quambee Reserve,145.245589999585,-37.7819699990399,3134,Ringwood North
W Jackson Reserve,145.304830000176,-37.8368399992506,3137,Kilsyth South
Belmont Park,145.282430000384,-37.8152599989107,3136,Croydon South
Birts Hill Reserve,145.280229999635,-37.7824199991172,3136,Croydon North
Candlebark Walk Reserve,145.267670000398,-37.7714799988452,3136,Croydon Hills
Dorset Recreation Reserve,145.292659999545,-37.8070999989604,3136,Croydon
FJC Rogers Reserve,145.244160000037,-37.8268999988384,3135,Heathmont
Gateway Reserve,145.285149999988,-37.8189699994811,3136,Croydon South
Glen Park,145.274169999911,-37.8338299986644,3153,Bayswater North
Knaith Road Park,145.248689999567,-37.8139699993483,3135,Ringwood East
Lipscombe Park,145.268260000474,-37.7845199993389,3136,Croydon
Adams Reserve,145.293340000493,-37.7909099991085,3136,Croydon
Notlen Street Park,145.228829999912,-37.8071599990962,3134,Ringwood
Appletree Hill Reserve,145.309740000034,-37.8382199988641,3137,Kilsyth South
Ringwood Lake Park,145.235680000055,-37.8126499988847,3134,Ringwood
Town Park,145.282660000039,-37.8013799990948,3136,Croydon
Yarraduct Place Reserve,145.264729999954,-37.8074999991112,3136,Croydon
Russell Lucas Oval,145.232880000359,-37.8235799990398,3134,Ringwood
Benson Oval,145.279459999895,-37.8083999993316,3136,Croydon
Woodland Park,145.279670000007,-37.8179999989808,3136,Croydon South
Grayswood Park,145.304110000518,-37.835809998884,3137,Kilsyth South
Staley Gardens,145.225400000147,-37.8153599992868,3134,Ringwood
PERCY CHERRY PARK ,144.550000000241,-38.1685999986731,3222,Curlewis
OLIVER DAVID RESERVE,145.30134000012,-37.8739399989306,3156,Ferntree Gully
RON BARASSI SENIOR PARK,144.933970000221,-37.8171599991223,3008,Docklands
TRAILL RESERVE,145.341779999966,-38.0022899986636,3806,Harkaway
JESSIE TRAILL RESERVE,145.341779999966,-38.0022899986636,3806,Harkaway
CLAYTON RESERVE,145.116069999463,-37.9226899992114,3168,Clayton
PLATYPUS PARK,142.474659999641,-38.3602599989733,3280,Warrnambool
MARTIN PARK,146.880870000079,-36.1344599994803,3690,Wodonga
MCSHANE DRIVE RESERVE,144.824959999682,-37.7301999987541,3021,Kealba
PINTAIL PARK,144.790840000044,-37.6969299987773,3038,Taylors Lakes
CROMWELL ROAD RESERVE,144.770619999631,-37.7372499991513,3021,Kings Park
PIONEER PARK,144.760299999866,-37.6873399988267,3037,Sydenham
STEPHEN CALLEJA RESERVE,144.761389999749,-37.7438799988935,3021,Albanvale
BONFIELD RESERVE,144.837879999773,-37.7234999991356,3036,Keilor
VERONA DRIVE RESERVE ,144.797229999452,-37.6974999988175,3038,Keilor Lodge
PROCTOR CRESCENT RESERVE,144.783390000547,-37.7116499995328,3038,Keilor Downs
BOROUGH DEPOT RESERVE ,143.834089999434,-37.5997599994625,3356,Sebastopol
WAYNE LANDRY OVAL,145.145160000188,-38.1929299993058,3199,Frankston South
BRADVALE RECREATION RESERVE,143.394339999613,-37.7918499992308,3361,Bradvale
DERRINALLUM RECREATION RESERVE,143.227930000527,-37.9493499989401,3325,Derrinallum
BOOKAAR SCHOOL WETLAND RESERVE,143.105780000512,-38.1399299988661,3260,Bookaar
QUEENS PARK,143.149190000543,-38.2296499992756,3260,Camperdown
COIMADAI MEMORIAL PARK,144.481510000418,-37.6307099990694,3340,Coimadai
BALDWYN PARK,145.409429999686,-36.3579199994882,3630,Shepparton
PURNIM RECREATION RESERVE,142.616840000114,-38.2777799994027,3278,Purnim
RODGER HENDERSON OVAL,142.618150000405,-38.2780099989202,3278,Purnim
PETER MCDONALD OVAL,142.617450000017,-38.2770299986504,3278,Purnim
SAW PIT PICNIC AREA,141.688259999846,-38.2352399987994,3305,Heathmere
GOODMAN PARK,141.392529999891,-37.5880599992627,3311,Casterton
HEYWOOD RECREATION RESERVE,141.66487999998,-38.1280999991342,3304,Heywood
MOUNT RICHMOND RECREATION RESERVE,141.354830000149,-38.1961199991513,3305,Mount Richmond
BOLWARRA RECREATION RESERVE,141.613170000215,-38.281269999222,3305,Bolwarra
CAVALIER PARK,141.615720000184,-38.3687299990265,3305,Portland
GRAHAM HUSSON FAUNA PARK,141.583910000226,-38.3421099994308,3305,Portland
FRIENDLY SOCIETY RESERVE,141.603169999831,-38.3537799989433,3305,Portland
YARRAMAN PARK,141.586980000186,-38.3660299994415,3305,Portland West
DRUMBORG HALL RECREATION RESERVE,141.586159999541,-38.0763099989127,3304,Drumborg
DUNROBIN PUBLIC HALL RECREATION RESERVE,141.383330000248,-37.5347599994485,3312,Dunrobin
HOMERTON RECREATION RESERVE,141.763270000488,-38.1372399988417,3304,Homerton
MUMBANNAR RECREATION RESERVE,141.199629999458,-37.9284399989915,3304,Mumbannar
MYAMYN SPORTS & SHOWGROUND RESERVE,141.721249999705,-37.9949199990602,3304,Myamyn
STRATHDOWNIE RECREATION RESERVE,141.136620000131,-37.7275899992925,3312,Strathdownie
TYRENDARRA RECREATION RESERVE,141.779540000483,-38.2176199991477,3285,Tyrendarra
DIGBY RECREATION RESERVE,141.53137999966,-37.8024699990848,3309,Digby
MARKET SQUARE RESERVE,141.604490000033,-38.34392999877,3305,Portland
DARTMOOR PUBLIC PARK,141.271929999629,-37.9228299991421,3304,Dartmoor
ISLAND PARK,141.405800000063,-37.5815899988519,3311,Casterton
A H FORD RESERVE,144.813489999519,-37.8608599990267,3018,Altona
A W BOND RESERVE,144.845190000187,-37.8275999991743,3025,Altona North
A W LANGSHAW RESERVE,144.851540000143,-37.8361199991276,3025,Altona North
ARMSTRONG RESERVE,144.888259999982,-37.8470499992192,3015,Newport
CHERRY LAKE RESERVE,144.832280000258,-37.8613299992954,3018,Altona
COMMONWEALTH RESERVE,144.904029999453,-37.862269998794,3016,Williamstown
CORINATION RESERVE,144.890780000234,-37.8455299993159,3015,Newport
