name,longitude,latitude,postcode,suburb
Rubicon School Camp,145.821389999904,-37.2949999993915,3712,Rubicon
NEWBOROUGH HIGH SCHOOL,146.292919999838,-38.1787399989753,3825,Newborough
LOWANNA COLLEGE NEWBOROUGH CAMPUS,146.292919999838,-38.1787399989753,3825,Newborough
YALLOURN TECHNICAL COLLEGE,146.305980000474,-38.173459999011,3825,Newborough
LOWANNA COLLEGE YALLOURN CAMPUS,146.305980000474,-38.173459999011,3825,Newborough
RICHMOND GIRLS SECONDARY COLLEGE,145.014339999659,-37.8224899994194,3121,Richmond
MELBOURNE GIRLS COLLEGE,145.014339999659,-37.8224899994194,3121,Richmond
BUNDOORA SECONDARY COLLEGE,145.06198000008,-37.7074899989767,3083,Bundoora
GREENWOOD SECONDARY COLLEGE,145.06198000008,-37.7074899989767,3083,Bundoora
CAMPERDOWN COLLEGE WILSON STREET CAMPUS SECONDARY,143.145420000041,-38.2395699992795,3260,Camperdown
CAMPERDOWN HIGH SCHOOL,143.145420000041,-38.2395699992795,3260,Camperdown
SALE COLLEGE GUTHRIDGE CAMPUS,147.083480000291,-38.0956799992427,3850,Sale
SALE HIGH SCHOOL,147.083480000291,-38.0956799992427,3850,Sale
MACALISTER SECONDARY COLLEGE,147.062370000086,-38.109009999364,3850,Sale
SALE COLLEGE MACALISTER CAMPUS,147.062370000086,-38.109009999364,3850,Sale
TERANG COLLEGE SENIOR CAMPUS,142.921259999741,-38.2462399986785,3264,Terang
TERANG HIGH SCHOOL,142.921259999741,-38.2462399986785,3264,Terang
BRAYBROOK SECONDARY COLLEGE,144.847539999936,-37.7782399988854,3020,Sunshine North
BRAYBROOK COLLEGE,144.847539999936,-37.7782399988854,3020,Sunshine North
BRAYBROOK HIGH SCHOOL,144.847539999936,-37.7782399988854,3020,Sunshine North
VIEWBANK COLLEGE,145.086600000407,-37.7411799993963,3084,Viewbank
KINGS PARK SECONDARY COLLEGE DELAHEY SENIOR CAMPUS,144.772639999697,-37.7187399994535,3037,Delahey
COPPERFIELD COLLEGE DELAHEY SENIOR CAMPUS,144.772639999697,-37.7187399994535,3037,Delahey
KINGS PARK HIGH SCHOOL,144.769869999765,-37.7320699990545,3021,Kings Park
KINGS PARK SECONDARY COLLEGE KAMBALDA JUNIOR CAMPUS,144.769869999765,-37.7320699990545,3021,Kings Park
COPPERFIELD COLLEGE KINGS PARK JUNIOR CAMPUS,144.769869999765,-37.7320699990545,3021,Kings Park
CAULFIELD JUNIOR COLLEGE CAULFIELD CAMPUS,145.020279999708,-37.8880399993981,3162,Caulfield South
CAULFIELD PRIMARY SCHOOL,145.020279999708,-37.8880399993981,3162,Caulfield South
CAULFIELD JUNIOR COLLEGE CAULFIELD NORTH CAMPUS,145.021809999755,-37.8715099988768,3161,Caulfield North
CAULFIELD NORTH PRIMARY SCHOOL,145.021809999755,-37.8715099988768,3161,Caulfield North
CAULFIELD NORTH CENTRAL SCHOOL,145.021809999755,-37.8715099988768,3161,Caulfield North
WEEROONA COLLEGE BENDIGO,144.297649999942,-36.7387399988591,3550,White Hills
WHITE HILLS TECHNICAL SCHOOL,144.297649999942,-36.7387399988591,3550,White Hills
WHITE HILLS SECONDARY COLLEGE,144.297649999942,-36.7387399988591,3550,White Hills
BENDIGO EAST PRIMARY SCHOOL,144.297990000384,-36.7389199990109,3550,White Hills
WEEROONA COLLEGE BENDIGO,144.297990000384,-36.7389199990109,3550,White Hills
SWAN HILL COLLEGE,143.552859999715,-35.3352099992892,3585,Swan Hill
SWAN HILL SECONDARY COLLEGE,143.552859999715,-35.3352099992892,3585,Swan Hill
MORDIALLOC CHELSEA HIGH SCHOOL,145.092679999471,-38.0122299994418,3195,Aspendale
MORDIALLOC COLLEGE,145.092679999471,-38.0122299994418,3195,Aspendale
MORDIALLOC CHELSEA SECONDARY COLLEGE,145.092679999471,-38.0122299994418,3195,Aspendale
MOORABBIN CITY TECHNICAL HIGH SCHOOL,145.059800000252,-37.9273399990132,3165,Bentleigh East
BENTLEIGH SECONDARY COLLEGE,145.059800000252,-37.9273399990132,3165,Bentleigh East
MOORABBIN CITY SECONDARY COLLEGE,145.059800000252,-37.9273399990132,3165,Bentleigh East
Sunshine College - Senior Campus,144.829279999775,-37.7904499993659,3020,Sunshine
Sunshine High School,144.829279999775,-37.7904499993659,3020,Sunshine
Sunshine College - West Campus,144.813890000352,-37.793039998885,3020,Sunshine West
Sunshine West High School,144.813890000352,-37.793039998885,3020,Sunshine West
Sunshine West Secondary College,144.813890000352,-37.793039998885,3020,Sunshine West
SUNSHINE COLLEGE - SUNSHINE TEACHING UNIT,144.837090000087,-37.7753999994973,3020,Sunshine North
SUNSHINE COLLEGE - WESTERN REGION DEAF FACILITY,144.794029999709,-37.786789999048,3020,Sunshine West
SUNSHINE COLLEGE - NORTH CAMPUS,144.843479999661,-37.7742899986624,3020,Sunshine North
SUNSHINE NORTH TECHNICAL SCHOOL,144.843479999661,-37.7742899986624,3020,Sunshine North
SUNSHINE NORTH SECONDARY COLLEGE,144.843479999661,-37.7742899986624,3020,Sunshine North
Ardeer Secondary College ,144.795279999791,-37.7874999989589,3020,Sunshine West
Sunshine College - Ardeer Campus,144.795279999791,-37.7874999989589,3020,Sunshine West
Ardeer High School,144.795279999791,-37.7874999989589,3020,Sunshine West
CORIO COMMUNITY COLLEGE,144.352639999742,-38.0812399987472,3214,Corio
CORIO BAY SENIOR COLLEGE,144.352639999742,-38.0812399987472,3214,Corio
CORIO SECONDARY COLLEGE,144.352639999742,-38.0812399987472,3214,Corio
WILLIAMSTOWN HIGH SCHOOL PASCO CAMPUS,144.885550000308,-37.8649199995061,3016,Williamstown
WILLIAMSTOWN HIGH SCHOOL,144.885550000308,-37.8649199995061,3016,Williamstown
WILLIAMSTOWN HIGH SCHOOL BAYVIEW CAMPUS,144.88445000013,-37.8644299992407,3016,Williamstown
POINT GELLIBRAND GIRLS HIGH SCHOOL,144.88445000013,-37.8644299992407,3016,Williamstown
POINT GELLIBRAND GIRLS SECONDARY COLLEGE,144.88445000013,-37.8644299992407,3016,Williamstown
MOUNT CLEAR COLLEGE,143.876680000026,-37.6079499987069,3350,Mount Clear
MOUNT CLEAR SECONDARY COLLEGE,143.876680000026,-37.6079499987069,3350,Mount Clear
MOUNT CLEAR TECHNICAL ANNEXE,143.876680000026,-37.6079499987069,3350,Mount Clear
PORTLAND SECONDARY COLLEGE,141.594830000535,-38.3588099992757,3305,Portland
PORTLAND TECHNICAL SCHOOL,141.594830000535,-38.3588099992757,3305,Portland
BORONIA HEIGHTS SECONDARY COLLEGE,145.300979999721,-37.8598499989192,3155,Boronia
BORONIA HEIGHTS COLLEGE,145.300979999721,-37.8598499989192,3155,Boronia
BORONIA TECHNICAL SCHOOL,145.300979999721,-37.8598499989192,3155,Boronia
MCGUIRE COLLEGE,145.408149999849,-36.39893999926,3630,Shepparton
SHEPPARTON SOUTH TECHNICAL SCHOOL,145.408149999849,-36.39893999926,3630,Shepparton
SHEPPARTON SOUTH SECONDARY COLLEGE,145.408149999849,-36.39893999926,3630,Shepparton
HAWKESDALE P12 COLLEGE,142.318199999696,-38.1065099994377,3287,Hawkesdale
HAWKESDALE SECONDARY COLLEGE,142.318199999696,-38.1065099994377,3287,Hawkesdale
HAWKESDALE HIGH SCHOOL,142.318199999696,-38.1065099994377,3287,Hawkesdale
OVENS COLLEGE,146.320140000361,-36.3545699987274,3677,Wangaratta
WANGARATTA TECHNICAL SCHOOL,146.320140000361,-36.3545699987274,3677,Wangaratta
WANGARATTA SECONDARY COLLEGE,146.320140000361,-36.3545699987274,3677,Wangaratta
BUCKLEY PARK SECONDARY COLLEGE,144.897760000049,-37.7470999990585,3040,Essendon
BUCKLEY PARK COLLEGE,144.897760000049,-37.7470999990585,3040,Essendon
BUCKLEY PARK HIGH SCHOOL,144.897760000049,-37.7470999990585,3040,Essendon
GROVEDALE TECHNICAL SCHOOL,144.260139999801,-38.2067899987972,3216,Waurn Ponds
GROVEDALE COLLEGE,144.260139999801,-38.2067899987972,3216,Waurn Ponds
GROVEDALE SECONDARY COLLEGE,144.260139999801,-38.2067899987972,3216,Waurn Ponds
GROVEDALE HIGH SCHOOL,144.260139999801,-38.2067899987972,3216,Waurn Ponds
LAKE BOLAC SECONDARY COLLEGE,142.835980000439,-37.7206799995153,3351,Lake Bolac
LAKE BOLAC COLLEGE,142.835980000439,-37.7206799995153,3351,Lake Bolac
LAKE BOLAC HIGH SCHOOL,142.835980000439,-37.7206799995153,3351,Lake Bolac
BACCHUS MARSH SECONDARY COLLEGE MADDINGLEY CAMPUS,144.432640000404,-37.686509998714,3340,Maddingley
BACCHUS MARSH COLLEGE MADDINGLEY CAMPUS,144.432640000404,-37.686509998714,3340,Maddingley
BACCHUS MARSH SECONDARY COLLEGE,144.432640000404,-37.686509998714,3340,Maddingley
BACCHUS MARSH SECONDARY COLLEGE DARLEY CAMPUS,144.422920000076,-37.6537399990897,3340,Darley
BACCHUS MARSH COLLEGE DARLEY CAMPUS,144.422920000076,-37.6537399990897,3340,Darley
BACCHUS MARSH SECONDARY COLLEGE,144.422920000076,-37.6537399990897,3340,Darley
STAUGHTON COLLEGE,144.568700000365,-37.7083499990281,3338,Melton South
MELTON TECHNICAL SCHOOL,144.568700000365,-37.7083499990281,3338,Melton South
WILSON PARK SECONDARY COLLEGE,144.568700000365,-37.7083499990281,3338,Melton South
SANDRINGHAM SECONDARY COLLEGE BEAUMARIS CAMPUS,145.031260000562,-37.9781799989632,3193,Beaumaris
BEAUMARIS HIGH SCHOOL,145.031260000562,-37.9781799989632,3193,Beaumaris
SANDRINGHAM COLLEGE BEAUMARIS CAMPUS,145.031260000562,-37.9781799989632,3193,Beaumaris
SANDRINGHAM SECONDARY COLLEGE HIGHETT CAMPUS,145.021259999515,-37.9559599992497,3191,Sandringham
HIGHETT HIGH SCHOOL,145.021259999515,-37.9559599992497,3191,Sandringham
SANDRINGHAM COLLEGE HIGHETT CAMPUS,145.021259999515,-37.9559599992497,3191,Sandringham
SANDRINGHAM SECONDARY COLLEGE SANDRINGHAM CAMPUS,145.02542000029,-37.9562399991969,3191,Sandringham
SANDRINGHAM TECHNICAL SCHOOL,145.02542000029,-37.9562399991969,3191,Sandringham
SANDRINGHAM COLLEGE SANDRINGHAM CAMPUS,145.02542000029,-37.9562399991969,3191,Sandringham
KAMBRYA COLLEGE,145.347420000528,-38.0536799989761,3806,Berwick
ROXBURGH COLLEGE,144.930339999497,-37.6303999991002,3064,Roxburgh Park
UPFIELD HIGH SCHOOL,144.930339999497,-37.6303999991002,3064,Roxburgh Park
UPFIELD SECONDARY COLLEGE,144.930339999497,-37.6303999991002,3064,Roxburgh Park
LA TROBE SECONDARY COLLEGE,145.058479999686,-37.72900999929,3081,Macleod
MACLEOD TECHNICAL SCHOOL,145.058479999686,-37.72900999929,3081,Macleod
CHURCHILL NORTH SECONDARY COLLEGE,146.425700000134,-38.309289998993,3842,Churchill
KURNAI COLLEGE CHURCHILL CAMPUS,146.425700000134,-38.309289998993,3842,Churchill
KURNAI COLLEGE MARYVALE CAMPUS,146.427639999611,-38.2240099990914,3840,Morwell
MARYVALE HIGH SCHOOL,146.427639999611,-38.2240099990914,3840,Morwell
SUNBURY HIGH SCHOOL,144.72867999952,-37.5742699988256,3429,Sunbury
SUNBURY COLLEGE,144.72867999952,-37.5742699988256,3429,Sunbury
SUNBURY SECONDARY COLLEGE,144.72867999952,-37.5742699988256,3429,Sunbury
KURNAI COLLEGE MORWELL CAMPUS,146.405929999547,-38.2314499994135,3840,Morwell
MORWELL HIGH SCHOOL,146.405929999547,-38.2314499994135,3840,Morwell
THE ALPINE SCHOOL,147.245699999625,-37.0234599992014,3898,Dinner Plain
HEATHMONT HIGH SCHOOL,145.23211000049,-37.8384099992786,3135,Heathmont
HEATHMONT COLLEGE,145.23211000049,-37.8384099992786,3135,Heathmont
HEATHMONT SECONDARY COLLEGE,145.23211000049,-37.8384099992786,3135,Heathmont
MOOROOLBARK HIGH SCHOOL,145.314240000267,-37.7750699991867,3138,Mooroolbark
MOOROOLBARK COLLEGE,145.314240000267,-37.7750699991867,3138,Mooroolbark
MOOROOLBARK HEIGHTS SECONDARY COLLEGE,145.314240000267,-37.7750699991867,3138,Mooroolbark
LANGWARRIN POST PRIMARY SCHOOL,145.19019000031,-38.1592799993388,3910,Langwarrin
ELISABETH MURDOCH COLLEGE,145.19019000031,-38.1592799993388,3910,Langwarrin
LANGWARRIN SECONDARY COLLEGE,145.19019000031,-38.1592799993388,3910,Langwarrin
WODONGA WEST COLLEGE,146.879590000452,-36.1176299995254,3690,Wodonga
WODONGA WEST HIGH SCHOOL,146.879590000452,-36.1176299995254,3690,Wodonga
WODONGA WEST SECONDARY COLLEGE,146.879590000452,-36.1176299995254,3690,Wodonga
CAROLINE SPRINGS COLLEGE,144.73820000021,-37.745399999439,3023,Caroline Springs
LILYDALE TECHNICAL SCHOOL,145.341410000475,-37.7458099993616,3140,Lilydale
LILYDALE HEIGHTS COLLEGE,145.341410000475,-37.7458099993616,3140,Lilydale
LILYDALE HEIGHTS SECONDARY COLLEGE,145.341410000475,-37.7458099993616,3140,Lilydale
DERRINALLUM SECONDARY COLLEGE,143.220420000133,-37.9465099995151,3325,Derrinallum
DERRINALLUM P12 COLLEGE,143.220420000133,-37.9465099995151,3325,Derrinallum
DERRINALLUM HIGH SCHOOL,143.220420000133,-37.9465099995151,3325,Derrinallum
THORNBURY DAREBIN SECONDARY COLLEGE,145.025220000147,-37.7564799990271,3071,Thornbury
THORNBURY HIGH SCHOOL,145.025220000147,-37.7564799990271,3071,Thornbury
TRARALGON COLLEGE,146.553100000119,-38.2025699989497,3844,Traralgon
CARRANBALLAC P-9 COLLEGE BOARDWALK CAMPUS,144.741950000533,-37.8844299987894,3030,Point Cook
MARYBOROUGH EDUCATION CENTRE NOLAN STREET CAMPUS,143.741259999612,-37.0503999990886,3465,Maryborough
MARYBOROUGH DISTRICT SECONDARY COLLEGE,143.741259999612,-37.0503999990886,3465,Maryborough
MARYBOROUGH REGIONAL COLLEGE NOLAN STREET CAMPUS,143.741259999612,-37.0503999990886,3465,Maryborough
MARYBOROUGH EDUCATION CENTRE GILLIES STREET CAMPUS,143.747920000165,-37.0531799988068,3465,Maryborough
MARYBOROUGH EAST PRIMARY SCHOOL,143.747920000165,-37.0531799988068,3465,Maryborough
MARYBOROUGH EDUCATION CENTRE PALMERSTON JUNIOR CAMPUS,143.732650000074,-37.0470699987683,3465,Maryborough
MARYBOROUGH PRIMARY SCHOOL,143.732650000074,-37.0470699987683,3465,Maryborough
MARYBOROUGH HIGH SCHOOL,143.734869999883,-37.044569998668,3465,Maryborough
MARYBOROUGH REGIONAL COLLEGE PALMERSTON STREET CAMPUS,143.734869999883,-37.044569998668,3465,Maryborough
MARYBOROUGH EDUCATION CENTRE CHRISTIAN STREET CAMPUS,143.742369999778,-37.0467899991012,3465,Maryborough
MARYBOROUGH SPECIAL DEVELOPMENTAL SCHOOL,143.742369999778,-37.0467899991012,3465,Maryborough
MARYBOROUGH SPECIALIST SCHOOL,143.742369999778,-37.0467899991012,3465,Maryborough
MARYBOROUGH EDUCATION CENTRE PALMERSTON SECONDARY CAMPUS,143.734869999883,-37.044569998668,3465,Maryborough
ECHUCA SECONDARY COLLEGE,144.732429999475,-36.1323799991416,3564,Echuca
ECHUCA COLLEGE,144.732429999475,-36.1323799991416,3564,Echuca
ECHUCA TECHNICAL SCHOOL,144.732429999475,-36.1323799991416,3564,Echuca
ECHUCA HIGH SCHOOL,144.737649999913,-36.1184599994003,3564,Echuca
ECHUCA COLLEGE - CROFTON STREET CAMPUS,144.737649999913,-36.1184599994003,3564,Echuca
WODONGA SENIOR SECONDARY COLLEGE,146.881060000478,-36.1255999988939,3690,Wodonga
WODONGA MIDDLE YEARS COLLEGE FELLTIMBER CAMPUS,146.879590000452,-36.1176299995254,3690,Wodonga
WODONGA MIDDLE YEARS COLLEGE HUON CAMPUS,146.890699999462,-36.13039999872,3690,Wodonga
HUME CENTRAL SECONDARY COLLEGE BLAIR STREET CAMPUS,144.929170000269,-37.6788799989686,3047,Broadmeadows
HUME CENTRAL SECONDARY COLLEGE DIMBOOLA ROAD CAMPUS,144.913620000338,-37.681379998962,3047,Broadmeadows
COLAC SECONDARY COLLEGE HEARN STREET CAMPUS,143.587500000355,-38.3502599987448,3250,Colac
COLAC SECONDARY COLLEGE MURRAY STREET CAMPUS,143.566259999561,-38.3359599992654,3250,Colac
YUILLE PARK P-8 COMMUNITY COLLEGE,143.820559999662,-37.5274999986899,3355,Wendouree
ROSEHILL SECONDARY COLLEGE,144.88619000056,-37.7466699989594,3042,Niddrie
BENDIGO SOUTH EAST 7-10 SECONDARY COLLEGE,144.29760000053,-36.7757799987523,3550,Flora Hill
MCCLELLAND SECONDARY COLLEGE,145.158460000343,-38.1463099993944,3199,Frankston
KEYSBOROUGH SECONDARY COLLEGE,145.159840000311,-37.9669999994121,3174,Springvale South
SOMERVILLE SECONDARY COLLEGE,145.182369999561,-38.273459999483,3913,Tyabb
ST KILDA ALTERNATIVE HIGH SCHOOL,144.981260000054,-37.8581799987202,3182,St Kilda
ST ALBANS SECONDARY COLLEGE,144.808419999901,-37.7455199994402,3021,Saint Albans
ST ARNAUD HIGH SCHOOL,143.250150000055,-36.6092899994466,3478,Saint Arnaud
ST ARNAUD SECONDARY COLLEGE,143.250940000079,-36.6095299994631,3478,Saint Arnaud
POINT COOK SENIOR SECONDARY COLLEGE,144.732830000095,-37.8867099991448,3030,Point Cook
NOSSAL HIGH SCHOOL,145.336569999956,-38.0384899994745,3806,Berwick
ALKIRA SECONDARY COLLEGE,145.308719999888,-38.0731099993522,3977,Cranbourne North
SUZANNE CORY HIGH SCHOOL,144.70074999971,-37.8938399989282,3030,Werribee
AVENUES EDUCATION,145.034449999929,-37.933039998703,3204,Bentleigh
BOX FOREST SECONDARY COLLEGE GLENROY CAMPUS,144.924999999764,-37.7046899994713,3046,Glenroy
GLENROY SECONDARY COLLEGE,144.924999999764,-37.7046899994713,3046,Glenroy
JOHN FAWKNER SECONDARY COLLEGE,144.971859999528,-37.702699999126,3060,Fawkner
TIMBARRA P-9 COLLEGE,145.322229999486,-38.0163799988885,3806,Berwick
WILLIAM RUTHVEN SECONDARY COLLEGE - RADFORD ROAD CAMPUS,144.981389999819,-37.7099999986725,3073,Reservoir
WILLIAM RUTHVEN SECONDARY COLLEGE - MERRILANDS ROAD CAMPUS,145.002779999792,-37.6966499986722,3073,Reservoir
ALTONA P-9 COLLEGE,144.816950000384,-37.8616499991643,3018,Altona
CRANBOURNE EAST SECONDARY COLLEGE,145.306030000232,-38.1049299992295,3977,Cranbourne East
MERBEIN P-10 COLLEGE - JENNER STREET CAMPUS,142.052229999743,-34.1705399988528,3505,Merbein
MERBEIN P-10 COLLEGE - STURT HIGHWAY CAMPUS,142.012230000224,-34.2177599993157,3505,Merbein South
TWO RIVERS COLLEGE A KOORIE PATHWAYS SCHOOL,142.138899999995,-34.222499998779,3500,Mildura
MERBEIN P-10 COLLEGE - PASCHENDALE AVENUE CAMPUS,142.020280000543,-34.1580399990136,3505,Merbein
MERBEIN P-10 COLLEGE - SECONDARY CAMPUS,142.071399999899,-34.1688799990523,3505,Merbein
RESERVOIR DISTRICT SECONDARY COLLEGE RESERVOIR CAMPUS,145.029589999612,-37.7222899988623,3073,Reservoir
PRESTON EAST HIGH SCHOOL,145.035280000544,-37.7344299993013,3072,Preston
RESERVOIR DISTRICT SECONDARY COLLEGE PRESTON EAST CAMPUS,145.035280000544,-37.7344299993013,3072,Preston
BOORT SECONDARY COLLEGE,143.724309999812,-36.1151299987061,3537,Boort
RESERVOIR DISTRICT SECONDARY COLLEGE KINGSBURY CAMPUS,145.028760000249,-37.7140099987681,3083,Kingsbury
NORLANE HIGH SCHOOL,144.341389999875,-38.0827599991269,3214,Norlane
FLINDERS PEAK SECONDARY COLLEGE,144.363339999784,-38.0641499991132,3214,Corio
ALBERT PARK COLLEGE,144.947369999857,-37.8447799995171,3206,Albert Park
RESERVOIR HIGH SCHOOL,145.029589999612,-37.7222899988623,3073,Reservoir
KEALBA SECONDARY COLLEGE,144.820839999882,-37.7319299990852,3021,Kealba
VICTORIA UNIVERSITY SECONDARY COLLEGE - BRIMBANK CAMPUS,144.785629999587,-37.7400899986753,3021,Saint Albans
VICTORIA UNIVERSITY SECONDARY COLLEGE - DEER PARK CAMPUS,144.766510000389,-37.759039998784,3023,Deer Park
MOOROOLBARK SECONDARY COLLEGE,145.317779999785,-37.781379998691,3138,Mooroolbark
BALMORAL K-12 COMMUNITY COLLEGE,141.823629999505,-37.2395699989411,3407,Balmoral
DANDENONG HIGH SCHOOL - CLEELAND CAMPUS,145.213349999991,-37.9782699990856,3175,Dandenong
DANDENONG HIGH SCHOOL - MYUNA SECONDARY TEACHING UNIT,145.231160000471,-37.9858099987424,3177,Doveton
FOUNTAIN GATE SECONDARY COLLEGE,145.295380000361,-38.0052699993124,3805,Narre Warren
GLENEAGLES SECONDARY COLLEGE,145.276559999631,-37.974589999501,3802,Endeavour Hills
HALLAM SENIOR SECONDARY COLLEGE,145.261189999868,-38.0001999988669,3803,Hallam
DANDENONG HIGH SCHOOL - DANDENONG CAMPUS,145.209169999924,-37.9780399993104,3175,Dandenong
YARRA HILLS SECONDARY COLLEGE - MOUNT EVELYN CAMPUS,145.384199999456,-37.7748599986859,3796,Mount Evelyn
YARRA HILLS SECONDARY COLLEGE - SENIOR CAMPUS,145.315839999621,-37.7888799992338,3138,Mooroolbark
YARRA HILLS SECONDARY COLLEGE - CAMBRIDGE CAMPUS,145.324589999685,-37.7998499990133,3137,Kilsyth
DOVETON COLLEGE,145.243060000547,-37.9905399995054,3177,Doveton
NORTHERN COLLEGE OF THE ARTS AND TECHNOLOGY,145.025379999576,-37.7400499990102,3072,Preston
SEYMOUR COLLEGE - GRANT STREET CAMPUS,145.138479999677,-37.0209599988982,3660,Seymour
SEYMOUR COLLEGE - DELATITE ROAD CAMPUS,145.155139999488,-37.0292899987109,3660,Seymour
SEYMOUR COLLEGE - TALLAROOK STREET CAMPUS,145.130700000471,-37.0206799992155,3660,Seymour
SEYMOUR COLLEGE - LOCO STREET CAMPUS,145.141529999526,-37.0298499986431,3660,Seymour
SURF COAST SECONDARY COLLEGE,144.323860000296,-38.3041799995057,3228,Torquay
TARNEIT SENIOR COLLEGE,144.680410000256,-37.8333399990782,3029,Tarneit
MOUNT ALEXANDER 7-12 COLLEGE,144.933240000422,-37.7821399992871,3032,Travancore
BORONIA K-12 COLLEGE - RANGEVIEW CAMPUS,145.291670000301,-37.858879999129,3155,Boronia
BORONIA K-12 COLLEGE - MOUNT VIEW CAMPUS,145.300979999721,-37.8598499989192,3155,Boronia
BROOKSIDE P-9 COLLEGE,144.73820000021,-37.745399999439,3023,Caroline Springs
LAKEVIEW SENIOR COLLEGE,144.740289999558,-37.7309999993719,3023,Caroline Springs
CREEKSIDE K-9 COLLEGE,144.738620000375,-37.735819998774,3023,Caroline Springs
ARARAT SECONDARY COLLEGE,142.92197000052,-37.2859899990166,3377,Ararat
WYNDHAM CENTRAL SECONDARY COLLEGE,144.653859999858,-37.8889199994683,3030,Werribee
TARNEIT P-9 COLLEGE,144.680000000552,-37.8344299992798,3029,Tarneit
TIMBERTOP SCHOOL,146.304309999773,-37.126239999428,3723,Merrijig
TIMBER TOP,146.304309999773,-37.126239999428,3723,Merrijig
CANAAN COLLEGE,146.09263999997,-36.3720699991054,3726,Thoona
MANSFIELD HIGH SCHOOL,146.088569999727,-37.0626599990549,3722,Mansfield
MANSFIELD SECONDARY COLLEGE,146.088569999727,-37.0626599990549,3722,Mansfield
PARKVILLE COLLEGE - PARKVILLE CAMPUS,144.944170000402,-37.7772099987486,3052,Parkville
PARKVILLE COLLEGE - MALMSBURY CAMPUS,144.395559999684,-37.1872099986414,3446,Malmsbury
ENDEAVOUR HILLS SECONDARY COLLEGE,145.242369999637,-37.979009999045,3802,Endeavour Hills
PARKWOOD SECONDARY COLLEGE,145.238760000125,-37.7840099987218,3134,Ringwood North
ALAMANDA K-9 COLLEGE,144.740560000031,-37.9080399990444,3030,Point Cook
MELBA SECONDARY COLLEGE - JUNIOR CAMPUS,145.282320000133,-37.7892799988943,3136,Croydon
MELBA SECONDARY COLLEGE - SENIOR CAMPUS,145.262019999821,-37.7955099988962,3136,Croydon
BENALLA COLLEGE - BENALLA COLLEGE CAMP,145.824790000205,-36.4446499992463,3725,Stewarton
RINGWOOD SECONDARY COLLEGE - BINDAREE CAMP,145.731529999952,-38.3363599995296,3988,Poowong
RINGWOOD SECONDARY COLLEGE - BINDAREE CAMP,145.731529999952,-38.3363599995296,3988,Poowong
NATHALIA SECONDARY COLLEGE,145.208439999808,-36.0598899988582,3638,Nathalia
ACADEMY OF MARY IMMACULATE,144.974420000066,-37.8036999991581,3065,Fitzroy
ALBURY WODONGA COMMUNITY COLLEGE,146.889410000221,-36.1180099993491,3690,Wodonga
ALIA COLLEGE,145.045179999809,-37.8432099988263,3123,Hawthorn East
AQUINAS COLLEGE,145.23494000035,-37.8230499989836,3134,Ringwood
AVE MARIA COLLEGE,144.897969999839,-37.7565999994772,3040,Aberfeldie
AVILA COLLEGE,145.13325999944,-37.8746599992271,3149,Mount Waverley
BAYVIEW COLLEGE,141.605959999577,-38.3452199986916,3305,Portland
CARRUM DOWNS SECONDARY COLLEGE,145.197660000061,-38.0952799989117,3201,Carrum Downs
CATHOLIC REGIONAL COLLEGE NORTH KEILOR,144.805070000331,-37.6999299994544,3038,Keilor Lodge
CATHOLIC REGIONAL COLLEGE,144.77102000043,-37.6991199990221,3037,Sydenham
CATHOLIC REGIONAL COLLEGE,144.550409999673,-37.6772499990455,3337,Melton West
CHELTENHAM SECONDARY COLLEGE,145.068680000291,-37.9537499989848,3192,Cheltenham
CHRISTIAN COLLEGE INSTITUTE OF SENIOR EDUCATION - MAIN CAMPUS,144.30366999965,-38.1876699993057,3216,Waurn Ponds
CLONARD COLLEGE,144.330490000089,-38.1300599989009,3218,Herne Hill
ELWOOD COLLEGE,144.98520999994,-37.8823099989013,3184,Elwood
EMERALD SECONDARY COLLEGE,145.458749999702,-37.9242599990845,3782,Emerald
Gilmore College for Girls,144.894889999434,-37.7990899989854,3011,Footscray
PRINCES HILL SECONDARY COLLEGE,144.965039999851,-37.783469998858,3054,Princes Hill
GLEN EIRA COLLEGE,145.038010000094,-37.8856899987989,3145,Caulfield East
FOREST HILL COLLEGE,145.163730000005,-37.8485099988069,3151,Burwood East
ROWVILLE SECONDARY COLLEGE,145.237100000074,-37.923869999326,3178,Rowville
GREENSBOROUGH SECONDARY COLLEGE,145.091259999821,-37.7084699991229,3088,Greensborough
MILL PARK SECONDARY COLLEGE,145.0634200001,-37.6641399992364,3082,Mill Park
BRUNSWICK SECONDARY COLLEGE,144.955019999467,-37.7708899989937,3056,Brunswick
BENDIGO SENIOR SECONDARY COLLEGE - NETSCHOOL CAMPUS,144.280529999771,-36.7592599988028,3550,Bendigo
LYNALL HALL COMMUNITY SCHOOL - THE ISLAND CAMPUS,144.976500000005,-37.740989999308,3058,Coburg
ISIK COLLEGE - EASTMEADOWS CAMPUS,144.93563999955,-37.6846999994333,3047,Broadmeadows
MELBOURNE GIRLS GRAMMAR - MERTON HALL CAMPUS,144.984809999851,-37.8316799993342,3004,Melbourne
FLINDERS CHRISTIAN COMMUNITY COLLEGE - MAIN CAMPUS,145.167990000369,-38.2620999991261,3913,Tyabb
GEELONG GRAMMAR SCHOOL - MAIN CAMPUS,144.399079999719,-38.0687999991901,3214,Corio
BEACONHILLS COLLEGE - VALLEY CAMPUS,145.467330000296,-38.0618899992755,3810,Pakenham
