name,longitude,latitude
GLENMAGGIE DRIVE RESERVE,144.808940000562,-37.7639899991658
WILLYS AVENUE RESERVE,144.795309999993,-37.7163799994126
LILLYPILLY CRESCENT RESERVE,144.779210000511,-37.7286399992151
MAPLE CRESCENT RESERVE,144.811200000077,-37.753639999103
NORTHUMBERLAND ROAD RESERVE,144.842539999684,-37.7688699992955
TAMAR DRIVE RESERVE,144.763779999676,-37.7561399988463
STOCKTON RUN RESERVE,144.779260000342,-37.7566699988964
ELFORD GREEN RESERVE,144.793400000394,-37.7646899988065
GRANTHAM GREEN RESERVE,144.820339999892,-37.7557799988258
RITA STREET RESERVE,144.792539999457,-37.7480299987537
PADLEY PARK,144.809200000126,-37.7397199991802
STATION WATERS RESERVE,144.778149999989,-37.7645799988495
SALAMANDER DRIVE RESERVE,144.789910000501,-37.6926699994558
WHITELEY PARADE RESERVE,144.77339000027,-37.6890699987765
COCOPARRA CRESCENT RESERVE,144.799890000178,-37.7101099989145
DONGOLA ROAD RESERVE,144.812149999678,-37.7282699990748
DUKE STREET RESERVE,144.849580000395,-37.7722599994108
KEILOR DOWNS RECREATION RESERVE,144.796579999638,-37.723619998816
ODESSA AVENUE RESERVE,144.812610000193,-37.7234899989692
STRADBROKE DRIVE RESERVE,144.807299999465,-37.7526999992989
GRESHAM WAY RESERVE,144.805510000538,-37.8002699991431
COPERNICUS WAY RESERVE,144.790750000274,-37.7177899987979
SHEARWATER MEADOW RESERVE,144.785599999629,-37.756189999312
SOLENT CRESCENT RESERVE,144.786099999547,-37.7086799989112
NANCY STREET RESERVE,144.793399999572,-37.7834499991079
BELLARA CRESCENT RESERVE,144.819910000231,-37.7306599988499
CAPESTHORNE DRIVE RESERVE,144.760909999481,-37.7940899992288
BOTHWELL GREEN RESERVE,144.756509999549,-37.7922699994011
KINGS PARK RESERVE,144.776560000464,-37.7322799987369
ESPLANADE RESERVE,144.766150000337,-37.6929399993311
HUART RESERVE,144.798550000226,-37.7416899988521
WEST ESPLANADE RESERVE,144.797349999939,-37.7420299994077
MOORLAND PARK,144.784559999885,-37.7496599991782
CLARIAN STREET RESERVE,144.78923999997,-37.7672399991236
KENWOOD GREEN RESERVE,144.768279999947,-37.794959999149
HAMMERWOOD AVENUE RESERVE,144.770279999437,-37.7860299989586
ARTHUR STREET RESERVE,144.806050000321,-37.7338299991343
NICKSON GARDENS,144.805109999557,-37.7623199995252
HECTOR ANDERSON RESERVE,145.255839999613,-38.0761599988452
CAPTAIN CHRIS SLATTERY RESERVE,144.907390000315,-37.7015999995195
JOE MALLIA RESERVE,144.915919999736,-37.7184199989006
JACINTA BARTLETT RESERVE,144.946130000215,-37.7152899991741
FATHER GAVAN FITZPATRICK RESERVE,144.907200000088,-37.7137299988944
IVAN PAGE RESERVE,144.908480000081,-37.7100399991858
MCCLEAN PARK,144.912379999503,-37.7025399987466
KENNAN RESERVE,144.952189999895,-37.714259999339
NAPOLI PARK,144.88815000005,-37.62322999914
IVY ONEIL PARK,145.833890000071,-38.4410999987942
PETER AVOLA MEMORIAL PAVILION,145.268060000012,-37.5333199987333
ROBERTSON RESERVE,144.944190000351,-37.6972899989587
TAGGS RESERVE,144.935039999851,-37.7134299988157
TRUSCOTT VC RESERVE,144.935600000173,-37.7096299993595
HILLSIDE RESERVE,144.755669999749,-37.7030799987127
ST ANDREWS PARK,144.770039999867,-37.7803399988499
MONTE CHRISTO BUSHLAND RESERVE,143.901229999982,-37.5500599994384
JUDD MEMORIAL PARK,145.131200000182,-36.3720999992163
FRIENDLY SOCIETIES PARK,142.469169999625,-38.3763799993194
KNOX REGIONAL SPORTS PARK,145.20970999955,-37.8800799988938
VICTORY PARK,143.838479999795,-37.5931199986379
LLANBERRIS ATHLETICS RESERVE,143.866360000178,-37.5677399987787
LLANBERRIS NETBALL RESERVE,143.866670000125,-37.5685999994429
EASTERN OVAL,143.863429999847,-37.5577599989381
CITY OVAL,143.837779999606,-37.5583199992257
BALLARAT BOTANICAL GARDENS,143.821390000468,-37.5485899992615
ALFREDTON RECREATION RESERVE,143.800580000109,-37.5547299992193
MARTY BUSCH RESERVE,143.84476000036,-37.6049499993172
WILSON BOTANIC PARK BERWICK,145.339169999438,-38.0249999988457
PRINCE OF WALES PARK,143.816900000512,-37.5486599990336
PALAROO PARK,143.561279999752,-35.3290699993194
GRAY PARK,143.627919999905,-35.461859999536
FERDINAND VON MUELLER RAIN GARDEN,145.320000000361,-37.8565699986733
RALPH RESERVE,144.799260000399,-37.7923699994642
MULTICULTURAL PLACE,145.151620000136,-37.9505199994519
SIR ZELMAN COWEN PARK,145.03672000019,-37.8398999994046
G SCHOLTE,144.802739999748,-37.7302199989788
GUASTALEGNAME PARK,143.557970000334,-35.3586099993713
LOFT RESERVE,144.867810000395,-37.8426999990557
KELLY TREE PICNIC AREA,146.199030000223,-36.8742899991698
TAUNGURONG PARK,145.980050000299,-36.557689999363
WAMINDA PARK,145.959960000421,-36.5578299989877
J A IRVINE RESERVE,146.072919999753,-36.3415099995242
DOCTORS CREEK RESERVE,146.130620000557,-37.3322199988332
MOUNT BULLER ALPINE RESERVE,146.490979999841,-37.1542899993807
MOUNT BULLER ROAD SCENIC RESERVE,146.4237599997,-37.1134599994652
MOUNT STIRLING ALPINE RESORT,146.483480000194,-37.1309599991826
EILDON PARK,145.965979999978,-37.184289998954
EILDON STATE PARK,145.942369999635,-37.1751299994494
SCENIC RESERVE,146.461950000285,-37.1344299989732
MINERS HUT RESERVE,146.16543999974,-37.3582899986798
COMET FLAT CAMPING RESERVE,146.26736999959,-37.5767899993142
PAPS SCENIC RESERVE,145.986810000545,-37.0448499992295
Maffra Recreation Reserve,146.974009999739,-37.9555599990097
ELSIE DORRINGTON RESERVE,145.039159999719,-38.2254199992132
HICKS RESERVE,146.851929999841,-36.1309399992771
DAVID BISHOP RESERVE,146.862139999802,-36.1151199995429
JACK PERRY RESERVE,146.901499999649,-36.1395399990959
BERNIE COX PARK,146.869840000469,-36.1480699991172
JOSEPH BROWN OVAL,144.83444999959,-37.7177599995223
BRENNAN PARK,147.063070000165,-38.1021699993698
MARKET RESERVE,147.083350000001,-37.9659299991105
RECREATION HALL RESERVE,145.030609999826,-37.8094199987696
BILL BLACK PARK,146.852840000099,-36.1222099995082
SLATER SQUARE,144.35622000048,-38.1544899991129
BRUCE PARK,145.139060000519,-38.1622699987926
WYNDHAM PARK,144.656800000197,-37.9021499990926
ROGER FREE PARK,144.721390000501,-37.5821899989668
ERN MILES RESERVE,145.048560000412,-36.3327399994581
COLAURA GARDENS,145.339049999503,-36.4904199987837
FLINDERS GOLF COURSE,145.022179999781,-38.4780299993665
BALYANG SANCTUARY,144.330930000533,-38.1643399990126
ANZAC PARK,147.070499999535,-37.8431499987686
VICTORIA PARK,147.071689999949,-38.1084099992066
HUGHES PARK,145.297610000312,-37.767509998788
GILLBROOK RESERVE,144.951580000143,-37.7751599988906
BABABI DJINANANG,144.979819999843,-37.7022199994263
WALTER GALT RESERVE,145.090640000073,-37.9913499990327
NORM JARDINE PAVILION,145.138889999718,-38.1616499994103
DIANE BYRNE PAVILION,145.142500000087,-38.1074999986949
MCNEILLY PARK,145.855520000087,-38.1210699995186
BERYL PHILLIPS NATURE RESERVE,145.37680999961,-37.7805299991135
JOHN COBURN OVAL,145.145279999965,-38.1510999990017
DONATH PARK,145.01499999984,-37.6999499992646
MURRUMBEENA PARK,145.071740000197,-37.8970199990474
GERALD MULLANE RESERVE,143.929999999816,-37.6061699994735
DAVEY RICHARDSON PAVILION,145.156669999795,-38.1047099988303
HARRADINE PARK,142.768340000122,-34.5797099994971
BOULEVARD BUSH RESERVE,145.372220000317,-36.3642399989252
JAMES PENROSE RESERVE,144.926610000082,-37.6625099992429
DICK MURDOCH RESERVE,144.772660000411,-37.8535099990093
KEILOR LODGE RESERVE,144.779170000318,-37.689559999158
PARMELIA DRIVE RESERVE,144.785239999652,-37.7048299994195
TAYLORS CREEK LINEAR PARK,144.807149999688,-37.7054599989735
CONRAD STREET RESERVE,144.798340000025,-37.7330399987233
JAMIESON STREET RESERVE,144.787339999813,-37.7407199987572
WAHGUNYAH DRIVE RESERVE,144.826770000352,-37.7501499987486
DALTON STREET RESERVE,144.814589999877,-37.7958399987313
INTERNATIONAL GARDENS RESERVE,144.785770000299,-37.7317499991216
MATTHEWS HILL RESERVE,144.842139999695,-37.7941499991898
SYDENHAM BASIN RESERVE,144.760559999883,-37.694999999186
BMX TRACK RESERVE,147.031920000439,-38.101919999251
Alan Lay Oval,146.788540000374,-37.9839599990087
BANYULE YALUK RESERVE,143.817699999662,-37.5917599993778
LYNCH ROAD RESERVE,144.841120000215,-37.8247099988588
KATIE PETERS RESERVE,147.290559999576,-36.4583199988275
KEN LYONS PAVILION,145.10834000055,-38.0319299991578
WALA RESERVE,144.963119999467,-36.0216999995494
DHUNGALLA RESERVE,144.963109999608,-36.0185199987423
ALLNUT RESERVE,145.086670000453,-38.0102599994198
NIPPER JORDAN OVAL,144.896390000337,-37.7447099990972
GURNETT OVAL,143.554600000486,-35.3339899993877
GILLIAN DAY PARK,143.530599999916,-35.3383799995534
GREENHAM PARK,143.529959999589,-35.3396699990687
MOUNT MORIAC FOOTBALL OVAL,144.194999999984,-38.218039999379
MOUNT MORIAC CRICKET OVAL,144.195280000251,-38.2205399989903
ELEPHANT WALK PARK,144.327210000135,-38.3315899994545
PERCY TIPPET RESERVE,146.31439000032,-36.3587399989002
CALDER RISE PARK,144.823169999753,-37.7164799990589
MOUNT MORIAC RESERVE,144.19484000014,-38.2195199993448
PHOENIX RESERVE,144.333340000214,-38.1625799992737
RUDDUCK RESERVE,145.222369999922,-37.9862399988322
SID EARL RESERVE,145.479309999669,-38.0740099986634
OVERTON LEA PARK,144.763629999477,-37.7028999990246
ORCHID SQUARE RESERVE,144.764580000427,-37.7066499994758
GOIM PITCH,144.324449999765,-38.3055399990694
YUURROK PITCH,144.324999999799,-38.3055399987591
GRENVILLE OVAL,144.324730000172,-38.306379998781
BULUK PARK,144.940720000166,-37.8203899995174
PENALUNA PARK,145.905279999502,-38.1474999992306
VERMONT RECREATION RESERVE,145.191939999581,-37.8377499987299
FERRERO RESERVE,145.023480000518,-38.2659599992079
SURREY PARK,144.998270000341,-37.8426499991029
OLYMPIC PARK,145.035320000185,-37.7372799988958
BRIDGET SHORTELL RESERVE,144.922450000083,-37.7074199990319
RICHARD MOSS RESERVE,145.078309999512,-37.881589999265
FRED LASSLETT RESERVE,145.061600000464,-37.7574199989057
BRADBURY PARK,146.90340000039,-36.1320699987595
COOKS SPRING RESERVE,145.504860000451,-38.0558099995144
PARKER RESERVE,145.547629999923,-37.9509299989458
HARRIS RESERVE,145.417769999765,-38.0050999991806
Gelliondale Recreation Reserve,146.587709999635,-38.6046899990444
Rosedale Recreation and Public Park Reserve,146.779979999685,-38.1556899993269
Brentwood Park,145.299669999914,-37.7898099987297
A F B Long Reserve,145.246489999826,-37.8165099988458
Apex Park,145.236729999634,-37.8281999990304
Carol Hancock Reserve,145.276379999866,-37.7728899989783
Croydon Park,145.28416999986,-37.798729999498
Charles Allen Reserve,145.302929999634,-37.7919099989175
Cheong Wildflower Sanctuary ,145.261459999678,-37.808939999127
Croydon Community Garden,145.30210000018,-37.8024399989379
Power Street Flora Reserve,145.278240000113,-37.7660999987702
Quambee Reserve,145.245589999585,-37.7819699990399
W Jackson Reserve,145.304830000176,-37.8368399992506
Belmont Park,145.282430000384,-37.8152599989107
Birts Hill Reserve,145.280229999635,-37.7824199991172
Candlebark Walk Reserve,145.267670000398,-37.7714799988452
Dorset Recreation Reserve,145.292659999545,-37.8070999989604
FJC Rogers Reserve,145.244160000037,-37.8268999988384
Gateway Reserve,145.285149999988,-37.8189699994811
Glen Park,145.274169999911,-37.8338299986644
Knaith Road Park,145.248689999567,-37.8139699993483
Lipscombe Park,145.268260000474,-37.7845199993389
Adams Reserve,145.293340000493,-37.7909099991085
Notlen Street Park,145.228829999912,-37.8071599990962
Appletree Hill Reserve,145.309740000034,-37.8382199988641
Ringwood Lake Park,145.235680000055,-37.8126499988847
Town Park,145.282660000039,-37.8013799990948
Yarraduct Place Reserve,145.264729999954,-37.8074999991112
Russell Lucas Oval,145.232880000359,-37.8235799990398
Benson Oval,145.279459999895,-37.8083999993316
Woodland Park,145.279670000007,-37.8179999989808
Grayswood Park,145.304110000518,-37.835809998884
Staley Gardens,145.225400000147,-37.8153599992868
PERCY CHERRY PARK ,144.550000000241,-38.1685999986731
OLIVER DAVID RESERVE,145.30134000012,-37.8739399989306
RON BARASSI SENIOR PARK,144.933970000221,-37.8171599991223
TRAILL RESERVE,145.341779999966,-38.0022899986636
JESSIE TRAILL RESERVE,145.341779999966,-38.0022899986636
CLAYTON RESERVE,145.116069999463,-37.9226899992114
PLATYPUS PARK,142.474659999641,-38.3602599989733
MARTIN PARK,146.880870000079,-36.1344599994803
MCSHANE DRIVE RESERVE,144.824959999682,-37.7301999987541
PINTAIL PARK,144.790840000044,-37.6969299987773
CROMWELL ROAD RESERVE,144.770619999631,-37.7372499991513
PIONEER PARK,144.760299999866,-37.6873399988267
STEPHEN CALLEJA RESERVE,144.761389999749,-37.7438799988935
BONFIELD RESERVE,144.837879999773,-37.7234999991356
VERONA DRIVE RESERVE ,144.797229999452,-37.6974999988175
PROCTOR CRESCENT RESERVE,144.783390000547,-37.7116499995328
BOROUGH DEPOT RESERVE ,143.834089999434,-37.5997599994625
WAYNE LANDRY OVAL,145.145160000188,-38.1929299993058
BRADVALE RECREATION RESERVE,143.394339999613,-37.7918499992308
DERRINALLUM RECREATION RESERVE,143.227930000527,-37.9493499989401
BOOKAAR SCHOOL WETLAND RESERVE,143.105780000512,-38.1399299988661
QUEENS PARK,143.149190000543,-38.2296499992756
COIMADAI MEMORIAL PARK,144.481510000418,-37.6307099990694
BALDWYN PARK,145.409429999686,-36.3579199994882
PURNIM RECREATION RESERVE,142.616840000114,-38.2777799994027
RODGER HENDERSON OVAL,142.618150000405,-38.2780099989202
PETER MCDONALD OVAL,142.617450000017,-38.2770299986504
SAW PIT PICNIC AREA,141.688259999846,-38.2352399987994
GOODMAN PARK,141.392529999891,-37.5880599992627
HEYWOOD RECREATION RESERVE,141.66487999998,-38.1280999991342
MOUNT RICHMOND RECREATION RESERVE,141.354830000149,-38.1961199991513
BOLWARRA RECREATION RESERVE,141.613170000215,-38.281269999222
CAVALIER PARK,141.615720000184,-38.3687299990265
GRAHAM HUSSON FAUNA PARK,141.583910000226,-38.3421099994308
FRIENDLY SOCIETY RESERVE,141.603169999831,-38.3537799989433
YARRAMAN PARK,141.586980000186,-38.3660299994415
DRUMBORG HALL RECREATION RESERVE,141.586159999541,-38.0763099989127
DUNROBIN PUBLIC HALL RECREATION RESERVE,141.383330000248,-37.5347599994485
HOMERTON RECREATION RESERVE,141.763270000488,-38.1372399988417
MUMBANNAR RECREATION RESERVE,141.199629999458,-37.9284399989915
MYAMYN SPORTS & SHOWGROUND RESERVE,141.721249999705,-37.9949199990602
STRATHDOWNIE RECREATION RESERVE,141.136620000131,-37.7275899992925
TYRENDARRA RECREATION RESERVE,141.779540000483,-38.2176199991477
DIGBY RECREATION RESERVE,141.53137999966,-37.8024699990848
MARKET SQUARE RESERVE,141.604490000033,-38.34392999877
DARTMOOR PUBLIC PARK,141.271929999629,-37.9228299991421
ISLAND PARK,141.405800000063,-37.5815899988519
A H FORD RESERVE,144.813489999519,-37.8608599990267
A W BOND RESERVE,144.845190000187,-37.8275999991743
A W LANGSHAW RESERVE,144.851540000143,-37.8361199991276
ARMSTRONG RESERVE,144.888259999982,-37.8470499992192
CHERRY LAKE RESERVE,144.832280000258,-37.8613299992954
COMMONWEALTH RESERVE,144.904029999453,-37.862269998794
CORINATION RESERVE,144.890780000234,-37.8455299993159
D GRLEVE RESERVE,144.780999999954,-37.8850399990254
DENNIS RESERVE,144.895520000557,-37.8596999991109
DOUG GRANT RESERVE,144.809779999606,-37.8773199991195
DUCROW RESERVE,144.876400000386,-37.8356699988091
F RUSH RESERVE,144.817859999598,-37.8552599988072
MEATH COURT PLAYGROUND,144.355039999645,-38.0711799995217
ROTELLA AVENUE PLAYGROUND,144.365080000232,-38.0718199993674
TALONA CRESCENT PLAYGROUND,144.364629999589,-38.0736599990263
RIESLING COURT PLAYGROUND,144.346139999574,-38.0747199988483
GOLDSWORTHY ROAD EASEMENT,144.339429999461,-38.076319999062
KANOOKA DRIVE PLAYGROUND,144.342500000048,-38.0785299993928
MAYNOOTH DRIVE RESERVE,144.341279999683,-38.0849899989066
JAMINA COURT PLAYGROUND,144.33720000006,-38.0864099988014
SEAGULL PADDOCK,144.351700000477,-38.1036299990122
HAMMERSLEY ROAD PLAYGROUND,144.334419999864,-38.1024699988516
WHITE GUM DR RESERVE,144.325199999569,-38.1120399991358
WILLEY LANGDON RESERVE,144.677100000465,-38.1173699988797
EDGECOMBE STREET PLAYGROUND,144.328339999939,-38.1156699994675
CASTLE COURT PLAYGROUND,144.340740000143,-38.1157599988782
SMYTHE STREET RESERVE,144.643249999495,-38.1190999993397
HAWTHORN RESERVE,144.630999999486,-38.1208199991568
EVANDALE AVENUE RESERVE,144.639780000394,-38.1216699991838
FAIRLIE ST PLAYGROUND,144.325899999873,-38.1251799991827
HIGH RIDGE DRIVE RESERVE,144.578959999472,-38.1443599989793
TANDERRA COURT RESERVE,144.581400000179,-38.1475499990534
CANNES COURT RESERVE,144.316199999564,-38.1525799991156
CLEARWATER DRIVE PLAYGROUND,144.57138999954,-38.1552299990284
BULLIMAH AVENUE RESERVE,144.570730000376,-38.1593499988669
FELL RESERVE,144.843389999524,-37.8603399993494
G DEN DULK RESERVE,144.809010000069,-37.8715299990726
G H RANSOM RESERVE,144.816879999647,-37.8731099990699
GRAY RESERVE,144.889459999759,-37.8593399986588
H C KIM RESERVE,144.842559999967,-37.8620999993757
J E OBRIEN RESERVE,144.779370000414,-37.8866399991813
J J GINIFER RESERVE,144.84279000012,-37.839429999101
J K GRANT RESERVE,144.828790000543,-37.862039999388
JACKSON RESERVE,144.887779999636,-37.8503899989871
K C WHITE RESERVE,144.877220000508,-37.8538799988286
MACLEAN RESERVE,144.90182000037,-37.8635099989336
MCCORMACK PARK,144.775030000344,-37.8581499988672
QUARRY RESERVE,144.875150000233,-37.8518299989322
R FRAZER RESERVE,144.838440000483,-37.870989999483
R J COOPER RESERVE,144.859520000173,-37.8353699989358
ROBERTSON RESERVE,144.901030000263,-37.8647599995063
S G MCINTOSH RESERVE,144.845159999786,-37.8649899995185
SADLER RESERVE,144.892839999499,-37.866839999333
W J IRWIN RESERVE,144.850159999691,-37.8425499988703
ALMA AVENUE RESERVE,144.783160000105,-37.8694499991761
BROWN AVENUE RESERVE,144.777160000563,-37.8841899989743
CAMERON AVENUE RESERVE,144.772119999986,-37.8679699992562
HENDERSON STREET RESERVE,144.776600000398,-37.8498699989347
ALTONA MEADOWS RESERVE,144.782830000446,-37.8787399991579
DUKE STREET RESERVE,144.84628999966,-37.8343999995233
WILLIAMSTOWN JUNCTION RESERVE,144.885390000459,-37.8479699989054
H W LEE RESERVE,144.832299999975,-37.8704599993308
HODDLE WAY RESERVE,144.784370000321,-37.8880199992978
JACK MADIGAN RESERVE,144.872750000377,-37.8417999989943
JAWBONE CONSERVATION RESERVE,144.875160000179,-37.8615599987756
JUBILEE STREET RESERVE,144.870600000138,-37.8473699986982
SANDSTONE POINT RESERVE,144.754189999781,-37.8840899989647
KOHRY RESERVE,144.8832099996,-37.8385699986606
LAVERTON CREEK RESERVE,144.768949999544,-37.8581199993086
LEICESTER SQUARE RESERVE,144.842600000497,-37.8636199994741
LOHSE STREET RESERVE,144.771940000214,-37.8628699989288
MARKET STREET RESERVE,144.877569999617,-37.8477799992635
THE MEMORIAL PARK,144.894780000438,-37.8283699986673
NORTH WILLIAMSTOWN STATION RESERVE,144.88836999997,-37.8569299986838
QUEEN STREET RESERVE,144.790049999829,-37.8745799992034
R V LONG RESERVE,144.875199999667,-37.8558299990926
JAMISON STREET RESERVE,144.7749899998,-37.865299998797
RIVERSIDE PARK,144.895330000446,-37.8360699990723
CROPLEY RESERVE,144.77631000051,-37.8483399992101
ROSS STREET RESERVE,144.881619999678,-37.8378899994534
ASBURTON POOL AND RECREATION CENTRE,145.085120000187,-37.8668299992698
BACK CREEK RESERVE,145.070789999859,-37.8546699990971
BOROONDARA PARK,145.068849999621,-37.8238899992202
CASCADE PARK,145.073740000348,-37.7884199992001
CATO PARK,145.04595999966,-37.8435399987572
COLVILLE RESERVE,145.085769999433,-37.8232599987954
COOPER RESERVE,145.095939999557,-37.8398699992571
DEEPDENE PARK,145.068009999589,-37.81267999875
EDGEVALE RESERVE,145.041800000003,-37.814999998679
FAIRMONT AVENUE RESERVE,145.07214000041,-37.8433599987451
FAIRVIEW PARK,145.026560000332,-37.8291299991725
FRITSCH HOLZER PARK,145.051600000097,-37.8300299987054
FROG HOLLOW RESERVE,145.072990000175,-37.8394699994797
GORDON STREET RESERVE,145.071709999939,-37.8084599992895
HARTWELL STATION RESERVE,145.076039999633,-37.8441299989329
HILDA NOTT STREETS RESERVE,145.076530000351,-37.8057199990042
JOHN GARDINER RESERVE,145.043420000249,-37.8407899988042
KELLET RESERVE,145.045249999684,-37.8139299986487
KOONUNG CREEK RESERVE,145.096879999645,-37.7817399994914
LEIGH PARK,145.084499999465,-37.7902999993029
LISTON STREET RESERVE,145.087229999863,-37.8584599986879
MADELINE STREET RESERVE,145.089229999952,-37.857589999305
ST ANTHONY COURT RESERVE,144.752919999582,-37.8798099988419
E G SMITH RESERVE,144.881109999491,-37.8293999989587
STONY CREEK BACKWASH,144.898460000261,-37.8272099994653
V L HEARN RESERVE,144.844289999624,-37.8323999989137
TERANG RECREATION RESERVE,142.922530000233,-38.2437799989899
COBRICO RECREATION RESERVE,143.018190000134,-38.2903299990419
COBDEN RECREATION RESERVE,143.072860000393,-38.3310599987411
SOUTH PURRUMBETE RECREATION RESERVE,143.208940000378,-38.3480999993008
JANCOURT EAST RECREATION RESERVE,143.166639999655,-38.4113799991338
SCOTTS CREEK RECREATION RESERVE,143.049270000099,-38.4523299991051
SIMPSON RECREATION RESERVE,143.21355999964,-38.4952999990926
PORT CAMPBELL RECREATION RESERVE,143.002720000342,-38.6169599994419
PORT CAMPBELL PUBLIC PURPOSES RESERVE,142.997289999451,-38.6191899991276
LISMORE RECREATION RESERVE,143.339420000213,-37.9578099991023
APEX PARK,143.140020000346,-38.2289999991279
ROTARY PARK,143.076930000442,-38.3264999992122
JUBILEE PARK,143.369249999849,-37.6846299994365
APEX PARK,142.914470000318,-38.2413699989254
GRIMWADE PARK,143.347460000276,-37.9540699988645
JAYCEES PARK,143.209580000404,-38.4968799994056
JAYCEES PARK,143.155080000063,-38.2385299988427
NOORAT RECREATION RESERVE,142.938350000196,-38.1908899989801
POWER CREEK RESERVE,142.97670999996,-38.4816899993189
TIMBOON MASONIC PARK,142.977440000168,-38.4792499986916
TIMBOON RECREATION RESERVE,142.965970000433,-38.4774799989989
APEX PARK,143.079110000446,-38.3263099991698
BOORCAN RECREATION RESERVE,143.005330000003,-38.2361399987434
CAMPERDOWN RACECOURSE AND RECREATION RESERVE,143.15400000007,-38.2155099990611
PRINCETOWN RECREATION RESERVE,143.160550000455,-38.6989299991497
STEWART PARK,143.362890000099,-37.6862499993798
TERANG PUBLIC PARK,142.91484000015,-38.2427299989125
CAMPERDOWN SWIMMING POOL RESERVE,143.148300000062,-38.2400299987693
COBDEN PLAYGROUND RESERVE,143.078190000062,-38.3247599986994
J H VAGG MEMORIAL PARK,143.065929999828,-38.3276799987192
RUSSELL MOCKRIDGE PARK,143.145270000327,-38.2273799987862
HOWITT PARK,147.642730000248,-37.8253999988411
PICNIC POINT RESERVE,147.597440000213,-37.8129599989233
SHANTONS PLACE,147.697920000181,-37.6162699989059
GLENALADALE RECREATION RESERVE,147.348959999819,-37.7647299992621
LINDENOW RECREATION RESERVE,147.45472999992,-37.8014499994706
WY YUNG RECREATION RESERVE,147.619790000124,-37.8132499990755
LUCKNOW RECREATION RESERVE,147.650850000399,-37.813449999448
WEST BAIRNSDALE RECREATION RESERVE,147.624819999655,-37.8323599994746
SWAN REACH RECREATION RESERVE,147.859049999867,-37.8242699987395
DAVISON OVAL,147.638040000225,-37.8264399992401
A J FREEMAN RESERVE,147.716290000556,-37.913419999162
BENAMBRA MEMORIAL RECREATION RESERVE,147.699549999517,-36.9434799986833
KOALA COURT RESERVE,148.452789999464,-37.6943499990623
BALMORAL CRESCENT RESERVE,147.628450000338,-37.8153299986941
ROTARY PARK WEST,147.598540000315,-37.8191799994777
KEYTE COURT RESERVE,147.601250000139,-37.8197099989443
CAMERON CRESCENT RESERVE,147.650420000373,-37.8250699987024
HARNHAM DRIVE RESERVE,147.592870000408,-37.8372499995005
LAKE BUNGA FORESHORE RESERVE,148.041429999812,-37.8616599987444
PANORAMIC DRIVE RESERVE,148.014570000396,-37.8640199987251
SIMPSON PARK,147.689180000408,-37.9279899991118
A M PEARSON HISTORICAL PARK,147.592409999471,-37.1011299988174
BAIRNSDALE CITY OVAL,147.624770000377,-37.8325399991717
BEMM RIVER RECREATION RESERVE,148.957530000471,-37.7554999990457
BRUTHEN RECREATION RESERVE,147.830629999924,-37.7054099990572
CANN RIVER RECREATION RESERVE,149.15564999953,-37.5682299993034
CREIGHTON LAUGHTONS ROAD RESERVE,147.972169999963,-37.8766499990944
DAVIES STREET RESERVE,147.614429999879,-37.8318199992338
ENSAY RECREATION RESERVE,147.823089999562,-37.3830699993362
FERRY RESERVE,147.727429999683,-37.9202699992946
FOREST PARK,148.452869999795,-37.7091799993827
GILSENAN RESERVE,147.723360000542,-37.9179799990217
HARRY CLUES MEMORIAL PARK,147.830139999856,-37.8276899987596
HODDINOTT STREET RESERVE,147.654190000384,-37.8276899987564
LIONS PARK EASTERN BEACH,148.015170000066,-37.8758199993803
LIONS PARK MALLACOOTA,149.758440000469,-37.5593599992316
LIVINGSTONE CREEK RESERVE,147.597350000555,-37.0853899990907
MICK BAUM PARK,149.152340000362,-37.5651199991704
NICHOLSON RESERVE,147.739819999438,-37.8169799986924
NOORINBEE PUBLIC PURPOSES RESERVE,149.170700000303,-37.5166599991426
OMEO RECREATION RESERVE,147.597839999715,-37.0946499988537
SATURN STREET PLAYGROUND,144.397129999939,-38.1643799991072
THORNBURY LANE PLAYGROUND,144.317820000316,-38.1646999993602
STANBURY AVENUE RESERVE,144.299380000494,-38.165679999279
KYEEMA AVENUE RESERVE,144.308110000085,-38.1664299986952
CARA ROAD PLAYGROUND,144.322750000507,-38.1669099993321
BENNETT STREET PLAYGROUND,144.316030000053,-38.1682299991199
THOMSON BLVD RESERVE,144.708570000391,-38.1702599991748
FERNDALE PARADE PLAYGROUND,144.326250000101,-38.1692099995225
TILLY COURT PLAYGROUND,144.390660000126,-38.1696699994248
HINCHCLIFF CRESCENT RESERVE,144.387750000017,-38.1704999986819
LANCASTER RESERVE,144.394770000102,-38.1730499986388
VINCENT PARK,144.390150000215,-38.1736199991386
HENTY RESERVE,144.703790000035,-38.1754699986388
WHITTINGTON LINK,144.399339999795,-38.1759499992811
KENSINGTON ROAD RESERVE,144.466860000363,-38.1780699986633
STEFANIA MEW RESERVE,144.383689999521,-38.1781699994849
CEDMAR AVENUE PLAYGROUND,144.313210000389,-38.1787799995145
REBECCA DR PLAYGROUND,144.46457000054,-38.1804499986374
HEATHERLEA COURT PLAYGROUND,144.468980000211,-38.182159999425
GWYTHER RD RESERVE,144.312250000152,-38.1824399987138
CHANDOS RESERVE,144.38316000022,-38.1844999990669
KONRADS CRESCENT PLAYGROUND,144.319550000427,-38.1842199989598
ARDEN STREET RESERVE,144.467169999978,-38.1854499992906
