name,longitude,latitude
MOOROOPNA NORTH WEST PRIMARY SCHOOL,145.24042000015,-36.3553999988925
MONASH PRIMARY SCHOOL,145.144870000193,-37.9059599993961
ULTIMA PRIMARY SCHOOL,143.266179999661,-35.476219999415
DOUTTA GALLA PRIMARY SCHOOL,144.887290000106,-37.7442499990775
DOVETON WEST PRIMARY SCHOOL,145.233759999524,-37.9928999986876
DONCASTER PRIMARY SCHOOL,145.129679999931,-37.7867899993463
DERINYA PRIMARY SCHOOL,145.120949999949,-38.1744199987701
UNDERBOOL PRIMARY SCHOOL,141.814060000007,-35.1705599992127
INVERGORDON PRIMARY SCHOOL,145.611099999563,-36.1456799989508
INVERLEIGH PRIMARY SCHOOL,144.054689999917,-38.1009299990024
INVERLOCH PRIMARY SCHOOL,145.728619999431,-38.6311899995071
IONA PRIMARY SCHOOL,145.684590000421,-38.123179999235
IRAMOO PRIMARY SCHOOL,144.628569999929,-37.8958599989946
WEST CREEK PRIMARY SCHOOL,145.577920000218,-38.5637399994037
DADSWELLS BRIDGE PRIMARY SCHOOL,142.511260000119,-36.9178999987159
DEVON MEADOWS PRIMARY SCHOOL,145.301389999511,-38.1620099986529
DEVON NORTH PRIMARY SCHOOL,146.647920000365,-38.5190099986938
BOOLARRA PRIMARY SCHOOL,146.26887000014,-38.3828599990661
HEPBURN PRIMARY SCHOOL,144.13276999994,-37.3096999990031
HERNE HILL PRIMARY SCHOOL,144.332459999853,-38.1293499987813
HESKET PRIMARY SCHOOL,144.619780000164,-37.3477999992503
HEYFIELD PRIMARY SCHOOL,146.78494000006,-37.9820999988906
WESTBREEN PRIMARY SCHOOL,144.935480000483,-37.7162799987074
STEELS CREEK PRIMARY SCHOOL,145.373480000348,-37.5912399995012
MITRE PRIMARY SCHOOL,141.780699999922,-36.7262399989185
DEANS MARSH PRIMARY SCHOOL,143.885759999864,-38.3998599992461
EILDON PRIMARY SCHOOL,145.906770000509,-37.2339499992741
BULLIOH PRIMARY SCHOOL,147.331529999865,-36.1940099991978
NEWBOROUGH EAST PRIMARY SCHOOL,146.293760000042,-38.1789899992301
LEONGATHA PRIMARY SCHOOL,145.958990000191,-38.4789099988899
LEOPOLD PRIMARY SCHOOL,144.464369999627,-38.1872499989594
CARDIGAN PRIMARY SCHOOL,143.741260000334,-37.5228999988714
CARDROSS PRIMARY SCHOOL,142.144870000478,-34.252899999126
DIGGERS REST PRIMARY SCHOOL,144.709240000108,-37.6226199993725
HEXHAM PRIMARY SCHOOL,142.686809999566,-37.9967899995214
DEEP LEAD PRIMARY SCHOOL,142.717920000182,-37.0131799993734
DELACOMBE PRIMARY SCHOOL,143.818530000409,-37.5847599989033
CROWLANDS PRIMARY SCHOOL,143.107089999726,-37.1520699994806
CUDGEE PRIMARY SCHOOL,142.650849999438,-38.3479299990263
CULGOA PRIMARY SCHOOL,143.102649999563,-35.7178999994891
BIRRALEE PRIMARY SCHOOL,145.113350000372,-37.7933999988951
BITTERN PRIMARY SCHOOL,145.171679999521,-38.3398399993635
BENDIGO PRIMARY SCHOOL,144.265249999494,-36.756999998789
BOLINDA PRIMARY SCHOOL,144.745410000037,-37.4337199991351
LORQUON PRIMARY SCHOOL,141.757369999606,-36.1587399992759
LUBECK PRIMARY SCHOOL,142.550420000256,-36.7487399987047
NEWSTEAD PRIMARY SCHOOL,144.067199999853,-37.105899999485
SWAN REACH PRIMARY SCHOOL,147.86478999992,-37.8210599990991
DIXIE PRIMARY SCHOOL,142.927650000287,-38.2992899992079
LOCKWOOD SOUTH PRIMARY SCHOOL,144.156749999462,-36.8415899993122
MACARTHUR STREET PRIMARY SCHOOL,143.85749000019,-37.551129999443
CARWARP PRIMARY SCHOOL,142.196259999728,-34.4590099990872
CASTERTON PRIMARY SCHOOL,141.405200000288,-37.5865399988035
CASTLE DONNINGTON PRIMARY SCHOOL,143.598760000229,-35.4206799995214
